gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1847933935	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/980/521/FABA_crud_amaz_602542.jpg		FABA F 602542	FABA F 602542				Rapid Reference Collection (RRC) | Field Museum of Natural History - Keller Science Action Center			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1847929567	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/980/520/FABA_crud_amaz_1910356.jpg		FABA F 1910356	FABA F 1910356				Rapid Reference Collection (RRC) | Field Museum of Natural History - Keller Science Action Center			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1847929278	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/980/518/FABA_crud_amaz_1772374.jpg		FABA F 1772374	FABA F 1772374				Rapid Reference Collection (RRC) | Field Museum of Natural History - Keller Science Action Center			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1844893929	StillImage	image/jpeg	http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/38/84/2/01388402.jpg											
1563197346				https://collections.nmnh.si.edu/media/?i=11884903										
1563197346	StillImage	image/jpeg	http://n2t.net/ark:/65665/m321c18875-f75b-4f3d-b441-6a8556f17961		02212238.tif	Barcode 02212238	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	Usage Conditions Apply	
1424497293	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/90/35/78/00903578.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424497293	StillImage	image/jpeg	http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/90/35/78/00903578.jpg											
1424362912	StillImage	image/jpeg	http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/65/24/13/00652413.jpg											
1424362912	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/65/24/13/00652413.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424203900	StillImage	image/jpeg	http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/47/50/33/00475033.jpg											
1424203900	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/47/50/33/00475033.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423963662	StillImage	image/jpeg	http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/14/18/88/00141888.jpg											
1423963662	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/14/18/88/00141888.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1322554864	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3c273f3ff-8f39-4867-ad48-f5d5b49affe6		00600388.tif	Barcode 00600388	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	Usage Conditions Apply	
1322554864				https://collections.nmnh.si.edu/media/?i=11890126										
1321828826				https://collections.nmnh.si.edu/media/?i=11888683										
1321828826	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3403d0156-39dc-4257-80b5-f5335bf735e8		00598316.tif	Barcode 00598316	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	Usage Conditions Apply	
1319017632	StillImage	image/jpeg	http://n2t.net/ark:/65665/m31883a497-9bae-488e-9f39-ecb03959c96e		00508842.tif	Barcode 00508842	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	Usage Conditions Apply	
1319017632				https://collections.nmnh.si.edu/media/?i=11874999										
1318509302	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3c20a3930-499c-43f3-b676-ecee9b3a1c5c		00632407.tif	Barcode 00632407	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	Usage Conditions Apply	
1318509302				https://collections.nmnh.si.edu/media/?i=11881690										
1318148108				https://collections.nmnh.si.edu/media/?i=11873906										
1318148108	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3fee71687-8d5d-467d-8e3a-ef813333929d		00598220.tif	Barcode 00598220	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	Usage Conditions Apply	
1317764724	StillImage	image/jpeg	http://n2t.net/ark:/65665/m35b986ed8-c02f-4b84-83d7-26ab31c1dbe3		00508839.tif	Barcode 00508839	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	Usage Conditions Apply	
1317764724				https://collections.nmnh.si.edu/media/?i=11890419										
1317460074				https://collections.nmnh.si.edu/media/?i=11884095										
1317460074	StillImage	image/jpeg	http://n2t.net/ark:/65665/m363a08e22-efcd-4723-a0fc-0f40fe07828c		00508836.tif	Barcode 00508836	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	Usage Conditions Apply	
1317459928	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3498ff2fd-248b-4421-a202-0a45c22a07c2		00508835.tif	Barcode 00508835	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	Usage Conditions Apply	
1317459928				https://collections.nmnh.si.edu/media/?i=11880019										
1260653773	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100452000/A5797B8A-F15C-4F5B-98F8-658AAC890443.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452268	Cid Ferreira - 9360 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260653773	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452268		Cid Ferreira - 9360 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260653773	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100452000/100452268.jpg		Cid Ferreira - 9360 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260653729	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100452000/100452216.jpg		Ferreira - 143 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260653729	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100452000/A297EDA7-65AE-4493-8495-6DEBE9F540D1.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452216	Ferreira - 143 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260653729	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452216		Ferreira - 143 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260651029	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100452000/100452209.jpg		Rabelo - 3788 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260651029	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100452000/88006CAD-52D9-43C4-8E6F-C0BA1DEE73D2.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452209	Rabelo - 3788 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260651029	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452209		Rabelo - 3788 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260650532	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100452000/09997B91-6097-4163-8CBB-3F07923D95D0.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452262	Tavares - 316 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260650532	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100452000/100452262.jpg		Tavares - 316 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260650532	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452262		Tavares - 316 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260645989	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100452000/A7626C05-D748-4276-9A83-D037F08ECA87.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452158	Lima - 2755 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260645989	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452158		Lima - 2755 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260645989	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100452000/100452158.jpg		Lima - 2755 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260643488	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452156		Cid Ferreira - 5777 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260643488	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100452000/100452156.jpg		Cid Ferreira - 5777 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260643488	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100452000/1A01FCDA-6684-4222-A051-AF348A6F332B.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452156	Cid Ferreira - 5777 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260642993	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452198		Cid Ferreira - 8170 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260642993	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100452000/92B31AD1-C39F-4B4D-AC9E-C4FEDBD9512F.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452198	Cid Ferreira - 8170 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260642993	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100452000/100452198.jpg		Cid Ferreira - 8170 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260642848	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100452000/100452153.jpg		Rodriguez - 8405 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260642848	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452153		Rodriguez - 8405 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260642848	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100452000/CBA9A2FC-3DD8-4688-A45A-5C405870A89D.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452153	Rodriguez - 8405 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260642492	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100452000/2532EA9D-ED90-438C-8A11-E9F5E3100F79.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452219	Cid Ferreira - 7356 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260642492	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100452000/100452219.jpg		Cid Ferreira - 7356 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260642492	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452219		Cid Ferreira - 7356 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260642315	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452154		Thomas - 5177 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260642315	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100452000/CB712DB4-B217-47B1-A288-ED24C1C02343.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452154	Thomas - 5177 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260642315	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100452000/100452154.jpg		Thomas - 5177 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260641320	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452199		Cid Ferreira - 7265 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260641320	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100452000/716196C3-A4A2-4A8E-98CF-3034B4253F75.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452199	Cid Ferreira - 7265 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1260641320	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100452000/100452199.jpg		Cid Ferreira - 7265 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1257634606	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452287		McDaniel - 11905 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1257634606	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100452000/6411CF8E-CAE2-48B5-B1B3-97DE00E2A2BA.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452287	McDaniel - 11905 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1257634606	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100452000/100452287.jpg		McDaniel - 11905 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1257516374	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452286		Meireles - 389 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1257516374	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100452000/100452286.jpg		Meireles - 389 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1257516374	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100452000/925AD66A-30D5-462D-B575-1C6B4F386AB9.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=100452286	Meireles - 389 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1230521116	StillImage	image/jpeg	http://www.jacq.org/image.php?filename=225333&method=europeana	http://www.jacq.org/image.php?filename=225333&method=show									http://creativecommons.org/licenses/by/4.0/	
1230521056	StillImage	image/jpeg	http://www.jacq.org/image.php?filename=225331&method=europeana	http://www.jacq.org/image.php?filename=225331&method=show									http://creativecommons.org/licenses/by/4.0/	
1228620320	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/802/V0111243F.jpg		V0111243F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228615981	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/815/V0111256F.jpg		V0111256F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228541667	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/804/V0111245F.jpg		V0111245F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228533640	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/820/V0111261F.jpg		V0111261F	Crudia amazonica Spruce ex Benth., COLOMBIA, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228533412	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/811/V0111252F.jpg		V0111252F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228530850	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/813/V0111254F.jpg		V0111254F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228500643	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/814/V0111255F.jpg		V0111255F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228459541	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/810/V0111251F.jpg		V0111251F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228432733	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/808/V0111249F.jpg		V0111249F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228397917	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/806/V0111247F.jpg		V0111247F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228391263	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/822/V0111263F.jpg		V0111263F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228389091	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/803/V0111244F.jpg		V0111244F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228343098	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/805/V0111246F.jpg		V0111246F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228338996	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/823/V0111264F.jpg		V0111264F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228331983	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/819/V0111260F.jpg		V0111260F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228324785	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/817/V0111258F.jpg		V0111258F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228318518	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/812/V0111253F.jpg		V0111253F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228304215	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/824/V0111265F.jpg		V0111265F	Crudia amazonica Spruce ex Benth., PERU, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228242666	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/809/V0111250F.jpg		V0111250F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228225603	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/800/V0111241F.jpg		V0111241F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228218796	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/825/V0111266F.jpg		V0111266F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228212545	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/816/V0111257F.jpg		V0111257F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228192144	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/801/V0111242F.jpg		V0111242F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228173350	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/821/V0111262F.jpg		V0111262F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
1228165230	StillImage	jpeg	http://fm-digital-assets.fieldmuseum.org/520/818/V0111259F.jpg		V0111259F	Crudia amazonica Spruce ex Benth., BRAZIL, F			2013-01-01T00:00:00Z	Field Museum of Natural History - Botany Department | GDI 2013-2015			(c) Field Museum of Natural History - CC BY-NC 4.0	Field Museum of Natural History
