gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1928909521			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373647	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				50b622b3-eb61-4afe-9824-da3e58899a4b	1161521	107	U. N. Maciel															PRESENT	sheet																						1978-12-01		335	335	1978	12	1	1-Dec-78											SOUTH_AMERICA				BR	Pará	Santarém Mun.		Margem direita do Rio Tapajós, próximo de Porto Novo-Aramanai. Praia de rio, arenosa.									-2.593669	-54.960964										2014-11-14	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2014); Manis Georef. Calculator																								A. S. L. da Silva		1979-01-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2024-01-25T14:57:43.024Z						MODIFIED_DATE_INVALID	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T14:57:43.024Z	2024-01-21T05:22:05.616Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.14_1	Pará	BRA.14.20_2	Belterra			LC
1928854078			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373626	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				4cc7907d-c297-4e7b-9db2-20b8a840022b	1161481	5293	G. T. Prance															PRESENT	sheet																						1968-06-28		180	180	1968	6	28	28-Jun-68											SOUTH_AMERICA				BR	Rondônia			4 km above Jaciparaná on Rio Jaciparaná.									-9.283711	-64.407305										2015-07-27	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2015), Manis Georef. Calculator																																						Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2024-01-25T14:57:40.107Z						MODIFIED_DATE_INVALID	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T14:57:40.107Z	2024-01-21T05:22:05.616Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.22_1	Rondônia	BRA.22.37_2	Porto Velho			LC
1928723672			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373638	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				439883a3-c9f1-483c-9693-b16a67e04825	1161492	3788	B. V. Rabelo															PRESENT	sheet																						1987-11-13		317	317	1987	11	13	13-Nov-87											SOUTH_AMERICA				BR	Pará	Anajás Mun.		Ilha de Marajó; foz do rio Mucuons.									-0.7	-50.18											Literature																									R. C. Barneby		1996-01-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2024-01-25T14:57:39.555Z						GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T14:57:39.555Z	2024-01-21T05:22:05.616Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.14_1	Pará	BRA.14.9_2	Anajás			LC
1928573866			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373637	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				38d4f5dc-5f5a-4989-92ba-e28b5892755d	1161496	20625	G. T. Prance															PRESENT	sheet																						1974-03-16		75	75	1974	3	16	16-Mar-74											SOUTH_AMERICA				BR	Amazonas			Margin of Igapó Açu at crossing with BR 319, Manaus-Porto Velho Road.									-4.7086	-61.29												Google Earth																								M. G. Vieira		1986-02-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2024-01-25T14:57:33.304Z						MODIFIED_DATE_INVALID	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T14:57:33.304Z	2024-01-21T05:22:05.616Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.14_2	Borba			LC
1928471414			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373642	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				31ab0183-9cd8-4cfe-b3b8-2de3c600bfff	1161511	107	U. N. Maciel															PRESENT	sheet																						1978-12-01		335	335	1978	12	1	1-Dec-78											SOUTH_AMERICA				BR	Pará	Santarém Mun.		Margem direita do Rio Tapajós, próximo de Porto Novo-Aramanai. Praia de rio, arenosa.									-2.593669	-54.960964										2014-11-14	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2014); Manis Georef. Calculator																								A. S. L. da Silva		1979-01-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2024-01-25T14:57:34.438Z						MODIFIED_DATE_INVALID	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T14:57:34.438Z	2024-01-21T05:22:05.616Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.14_1	Pará	BRA.14.20_2	Belterra			LC
1928366702			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=540012	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				2a38bca9-6ad8-401d-abb0-412c41c2ab43	4286	s.n.	R. Spruce															PRESENT	sheet																						1850-08				1850	8		Aug 1850											SOUTH_AMERICA				BR	Pará			In vicinibus Santarem									-2.449614	-54.740486										2015-09-24	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2015), Manis Georef. Calculator																							SYNTYPE						Basionym									Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2024-01-25T14:57:31.113Z						MODIFIED_DATE_INVALID	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T14:57:31.113Z	2024-01-21T05:22:05.616Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.14_1	Pará	BRA.14.114_2	Santarém			LC
1928207187			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373641	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				1ef8f545-11c1-4eae-9952-1650d2ad0de8	1161522	200	I. L. do Amaral															PRESENT	sheet																						1982-10-28		301	301	1982	10	28	28-Oct-82											SOUTH_AMERICA				BR	Amazonas	Maraã Mun.		Rio Japurá, margem esquerda, lago Maraã.									-1.8581	-65.5853												Google Earth																								M. G. Vieira		2086-02-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2024-01-25T14:57:28.617Z						MODIFIED_DATE_INVALID;IDENTIFIED_DATE_UNLIKELY	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T14:57:28.617Z	2024-01-21T05:22:05.616Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.40_2	Maraã			LC
1928150968			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373636	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				1b33ee8d-523c-4f1f-973b-f2bf1384322e	1161497	20615	G. T. Prance															PRESENT	sheet																						1974-03-16		75	75	1974	3	16	16-Mar-74											SOUTH_AMERICA				BR	Amazonas			Margin of Igapó Açu at crossing with BR319, Manaus-Porto Velho Road; flooded river margin.									-4.711239	-61.292252										2013-07-30	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2013); MaNIS Georef. Calculator																																						Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2024-01-25T14:57:27.270Z						COORDINATE_ROUNDED;MODIFIED_DATE_INVALID	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T14:57:27.270Z	2024-01-21T05:22:05.616Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.14_2	Borba			LC
1928063792			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371065	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				14fc1efe-d405-44b6-9415-cb0a13f04fd6	1161508	7071	C. A. Cid Ferreira															PRESENT	sheet																						1986-04-21		111	111	1986	4	21	21 Apr 1986											SOUTH_AMERICA				BR	Amazonas	Japurá Mun.		Limoeiro (Japurá). Rio Jaupurá margem direita entre a sede do Município e localidade Matupirí									-1.8861	-66.9944												Google Earth																																						Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2024-01-25T14:57:23.826Z						MODIFIED_DATE_INVALID	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T14:57:23.826Z	2024-01-21T05:22:05.616Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.32_2	Japurá			LC
1928003234			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2771816	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				10b5f9f2-65a6-42ba-8e2f-9f1675f5cc9a	03474750	734	B. M. Torke															PRESENT	sheet																						2011-05-06		126	126	2011	5	6	06 May 2011	"Flooded forest along small tributary ""igarape"""										SOUTH_AMERICA				BR	Pará	Belterra Mun.		Floresta Nacional do Tapajós: Tapajós River, east bank, near community of Itapaiunas, along small tributary just S of community		112 ft							-3.2486	-55.1672																																				V. de F. Mansano		2019-04-20T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2024-01-25T14:57:22.524Z						GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T14:57:22.524Z	2024-01-21T05:22:05.616Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.14_1	Pará	BRA.14.14_2	Aveiro			LC
1847939850	http://fieldmuseum.org/about/copyright-information			CC0_1_0	2023-08-30T19:18:00Z			The Field Museum of Natural History		F	Botany		F	Botany	seeds-22-sep-2023	F	PRESERVED_SPECIMEN				b503b188-b3b7-4c78-8a25-7ad1a0701bd0		820	O. C. Nascimento															PRESENT									3115215													820	1978-10-28		301	301	1978	10	28									945bc7f7-f773-4410-8f63-dbf8bf61a8a0		South America, Brazil, Amazonas. [LL]	SOUTH_AMERICA				BR	Amazonas			Amazonas									-5.0	-63.0											TGN - Centroid	Getty Thesaurus of Geographic Names (TGN)																								M. G. Vieira		1990-01-01T00:00:00												Crudia amazonica Spruce ex Benth.							Plantae Spermatophyta Dicotyledoneae Fabaceae	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICBN	ACCEPTED			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2024-01-25T10:59:55.091Z						GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T10:59:55.091Z	2023-09-22T16:42:30.311Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.57_2	Tapauá			LC
1847933935	http://fieldmuseum.org/about/copyright-information			CC0_1_0	2023-08-30T19:22:00Z			The Field Museum of Natural History		F	Botany		F	Botany	seeds-22-sep-2023	F	PRESERVED_SPECIMEN				68ebae35-9925-44b2-be7d-8d06f5f02e5d		212	B. E. Dahlgren															PRESENT									3109766													212	1929-05-15		135	135	1929	5	15									0b1fd2cc-7cf9-438e-9d95-1f930578f5c3		South America, Brazil, Pará. [LL]	SOUTH_AMERICA				BR	Pará			Pará									-4.0	-53.0											TGN - Centroid	Getty Thesaurus of Geographic Names (TGN)																																						Crudia amazonica Spruce ex Benth.							Plantae Spermatophyta Dicotyledoneae Fabaceae	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICBN	ACCEPTED			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2024-01-25T11:00:07.371Z						GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T11:00:07.371Z	2023-09-22T16:42:30.311Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.14_1	Pará	BRA.14.8_2	Altamira			LC
1847929567	http://fieldmuseum.org/about/copyright-information			CC0_1_0	2023-08-30T19:22:00Z			The Field Museum of Natural History		F	Botany		F	Botany	seeds-22-sep-2023	F	PRESERVED_SPECIMEN				50495e17-fa1f-4d9b-8a46-6e92c684700f		6964	G. Martinelli															PRESENT									3115243													6964																0b1fd2cc-7cf9-438e-9d95-1f930578f5c3		South America, Brazil, Pará. [LL]	SOUTH_AMERICA				BR	Pará			Pará									-4.0	-53.0											TGN - Centroid	Getty Thesaurus of Geographic Names (TGN)																								H. C. de Lima														Crudia amazonica Spruce ex Benth.							Plantae Spermatophyta Dicotyledoneae Fabaceae	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICBN	ACCEPTED			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2024-01-25T10:59:49.826Z						GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T10:59:49.826Z	2023-09-22T16:42:30.311Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.14_1	Pará	BRA.14.8_2	Altamira			LC
1847929278	http://fieldmuseum.org/about/copyright-information			CC0_1_0	2023-08-30T19:18:00Z			The Field Museum of Natural History		F	Botany		F	Botany	seeds-22-sep-2023	F	PRESERVED_SPECIMEN				4ee5b7c2-61ea-49aa-ba40-8f3d8091e1d1		22013	D. G. Campbell															PRESENT									3113890													22013	1974-04-12		102	102	1974	4	12									945bc7f7-f773-4410-8f63-dbf8bf61a8a0		South America, Brazil, Amazonas. [LL]	SOUTH_AMERICA				BR	Amazonas			Amazonas									-5.0	-63.0											TGN - Centroid	Getty Thesaurus of Geographic Names (TGN)																								M. G. Vieira		1986-01-01T00:00:00												Crudia amazonica Spruce ex Benth.							Plantae Spermatophyta Dicotyledoneae Fabaceae	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES			ICBN	ACCEPTED			90c853e6-56bd-480b-8e8f-6285c3f8d42b	US	2024-01-25T10:59:49.832Z						GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T10:59:49.832Z	2023-09-22T16:42:30.311Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.57_2	Tapauá			LC
1844893929				CC_BY_4_0	2018-05-17T16:52:21Z			Rio de Janeiro Botanical Garden	Physical Object	04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN			"{""project"" : ""Programa de Monitoramento da Biodiversidade - ICMBio""}"	urn:catalog:JBRJ:RB:1388402	RB01388402	1645	D.S. Costa; A.S. Lima & F. Obermuller															PRESENT							RB 765933	Árvore 17  m de alt. CAP: 59.3. Estéril. Número da placa:546															2017-08-29		241	241	2017	8	29												SOUTH_AMERICA				BR	Rondônia		Itapuã Do Oeste	"EA-1 ""Fazenda""Ponto amostral:S. Flona do Jamari"									-9.416389	-62.82																																				H.C. Lima		2018-05-01T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2024-01-25T07:09:50.851Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY	StillImage	true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T07:09:50.851Z	2023-11-07T17:01:15.063Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.22_1	Rondônia	BRA.22.18_2	Cujubim			LC
1844893017				CC_BY_4_0	2022-02-25T21:34:03Z			Rio de Janeiro Botanical Garden	Physical Object	04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN			"{""project"" : ""Programa de Monitoramento da Biodiversidade - ICMBio""}"	urn:catalog:JBRJ:RB:1387499	RB01387499	2501	H. Medeiros; Daniel S. da Costa, Fernando S. Andriolli, Flávio A. Obermuller, Roberto & Adriano S. Lima															PRESENT							RB 765060	Árvore 21 m, estéril. Placa: # 1171.															2017-09-21		264	264	2017	9	21												SOUTH_AMERICA				BR	Amazonas		Barcelos	"Parque Nacional do Jaú. Bacia do Rio Negro, Rio Jaú. Programa de Monitoramento da Biodiversidade (Tiaracá). Unidade Amostral 03, PÁ ""Sul""."									-1.776944	-61.626944																																				H.C. Lima		2022-02-24T00:00:00												Crudia amazonica Spruce ex Benth.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Crudia	Crudia			amazonica			SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2024-01-25T07:09:51.411Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2974634	2974634	6	7707728	220	1370	5386	2974579		2974634	Crudia amazonica	Crudia amazonica Spruce ex Benth.	Crudia amazonica Spruce ex Benth.		EML	2024-01-25T07:09:51.411Z	2023-11-07T17:01:15.063Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.4_1	Amazonas	BRA.4.8_2	Barcelos			LC
