gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
2997787353		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2296238		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2296238	NY00004286	s.n.	R. Spruce																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/0/0/42/86/ny_00004286.dzi																					--/8/1850				1850	8		1850-08															Brazil	BR	Pará			In vicinibus Santarem													-2.44972222222222236	-54.7405555555555594																																							SYNTYPUS			s. d.			Basionym									Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997728750		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4270124		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				SPF					SPF	SPF			PreservedSpecimen				4270124	SPF00107269	2630	Oliveira, AA																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/spf/spf/0/10/72/69/spf00107269.dzi																					2/7/1995				1995	7	2	02/07/95															Brasil	BR	Amazonas			Ilha Jacaré		-9999	0										-2.0036111111111112	-61.11083333333333																																								Administrador		29/11/2022												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997673036		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3493847		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				ICN					ICN	ICN			PreservedSpecimen				3493847	ICN00015808	153	Byron																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/icn/icn/0/1/58/8/icn00015808.dzi						Árvore, 10 m alt., DAP=25cm, flores botões, frutos em fase inicial de desemvolvimento, marrons															4/7/1969				1969	7	4	1969-04-07						Doação INPE (27405)									Brasil	BR	Amazonas			Rio Solimões, lago do Janauaca, Italiano, braço do Igarapé do Itaúba; igapó.		-9999	0										0	0																																										s. d.												Crudia amazonica Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Benth.					
2997394188		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469749		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469749	NY01161497	20615	G. T. Prance																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/14/97/ny_v-150-01161497.dzi																					16/3/1974				1974	3	16	1974-03-16															Brazil	BR	Amazonas			Margin of Igapó Açu at crossing with BR319, Manaus-Porto Velho Road; flooded river margin.													-4.71111111111111125	-61.2922222222222217																																										s. d.												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997393235		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469774		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469774	NY01161521	107	U. N. Maciel																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/15/21/ny_v-150-01161521.dzi																					1/12/1978				1978	12	1	1978-12-01															Brazil	BR	Pará			Margem direita do Rio Tapajós, próximo de Porto Novo-Aramanai. Praia de rio, arenosa.													-2.59361111111111109	-54.9608333333333334																																								A. S. L. da Silva		1979												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997393234		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469756		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469756	NY01161504	24407	G. T. Prance																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/15/4/ny_v-150-01161504.dzi																					13/2/1977				1977	2	13	1977-02-13															Brazil	BR	Amazonas			Lago de Anamã, North of the Rio Solimões below Rio Purus, lake margin.													-3.55361111111111105	-61.6266666666666652																																								M. R. Silva		1980												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997392192		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469769		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469769	NY01161516	5177	W. W. Thomas																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/15/16/ny_v-150-01161516.dzi																					18/6/1986				1986	6	18	1986-06-18															Brazil	BR	Rondônia			Represa Samuel: along igarapé Japiim, ca 2 hours upstream from dam by boat.													-8.81666666666666643	-63.3333333333333357																																								R. C. Barneby		1988												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997392191		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469750		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469750	NY01161498	6964	G. Martinelli																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/14/98/ny_v-150-01161498.dzi																												1980-06-14															Brazil	BR	Pará		Oriximiná	Rio Trombetas, Ilha Jacitara, 4 km SE de Oriximina		60	60										-1.76555555555555554	-55.8661111111111097																																										s. d.												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997391203		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469770		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469770	NY01161517	14777	G. T. Prance																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/15/17/ny_v-150-01161517.dzi																					20/9/1971				1971	9	20	1971-09-20															Brazil	BR	Amazonas			Lower Rio Purus, Lago de Beruri.													-3.89833333333333343	-61.3730555555555526																																										s. d.												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997391202		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469752		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469752	NY01161500	2713	W. A. Rodrigues																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/15/0/ny_v-150-01161500.dzi																					2/6/1961				1961	6	2	1961-06-02															Brazil	BR	Amazonas			Lago do Janauarí, boca do Rio Negro.													-3.20444444444444443	-60.0508333333333297																																										s. d.												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997391191		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469518		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469518	NY01161242	24407	G. T. Prance																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/12/42/ny_v-150-01161242-03.dzi|jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/12/42/ny_v-150-01161242-02.dzi|jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/12/42/ny_v-150-01161242-01.dzi																					13/2/1977				1977	2	13	1977-02-13															Brazil	BR	Amazonas			Lago de Anamã, North of the Rio Solimões below Rio Purus, lake margin.													-3.55361111111111105	-61.6266666666666652																																								M. R. Silva		1980												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997390221		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469772		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469772	NY01161519	9360	C. A. Cid Ferreira																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/15/19/ny_v-150-01161519.dzi																					12/10/1987				1987	10	12	1987-10-12															Brazil	BR	Amazonas			Margem direita do Rio Negro, próximo à boca do Rio Marié.													-0.416666666666666685	-66.3833333333333258																																								R. C. Barneby		1990												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997390220		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469754		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469754	NY01161502	24387	G. T. Prance																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/15/2/ny_v-150-01161502.dzi																					11/2/1977				1977	2	11	1977-02-11															Brazil	BR	Amazonas			North bank, Ilha de Marrecão; flooded river bank.													-3.35472222222222216	-60.7322222222222265																																								M. R. Silva		1980												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997389236		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469773		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469773	NY01161520	3654	M. G. da Silva																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/15/20/ny_v-150-01161520.dzi																					10/11/1978				1978	11	10	1978-11-10															Brazil	BR	Pará			Rio Tapajós, margem do rio.													-4.70111111111111146	-56.6558333333333337																																								M. G. da Silva		s. d.												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997389235		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469755		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469755	NY01161503	1732	C. A. Cid Ferreira																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/15/3/ny_v-150-01161503.dzi																					23/7/1980				1980	7	23	1980-07-23															Brazil	BR	Pará			Rio Trombetas, margem esquerda ao sul da Mineração Rio-Norte.													-1.46166666666666667	-56.3780555555555551																																								M. G. Vieira		2/1986												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997388207		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469751		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469751	NY01161499	16659	E. Lleras																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/14/99/ny_v-150-01161499.dzi																					13/7/1973				1973	7	13	1973-07-13															Brazil	BR	Amazonas			Lago de Tefe, Manua.													-3.44916666666666671	-64.8791666666666629																																								J. F. Ramos		s. d.												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997388206		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469733		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469733	NY01161481	5293	G. T. Prance																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/14/81/ny_v-150-01161481-02.dzi|jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/14/81/ny_v-150-01161481-01.dzi																					28/6/1968				1968	6	28	1968-06-28															Brazil	BR	Rondônia			4 km above Jaciparaná on Rio Jaciparaná.													-9.28361111111111015	-64.4072222222222308																																										s. d.												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997387195		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469748		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469748	NY01161496	20625	G. T. Prance																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/14/96/ny_v-150-01161496.dzi																					16/3/1974				1974	3	16	1974-03-16															Brazil	BR	Amazonas			Margin of Igapó Açu at crossing with BR 319, Manaus-Porto Velho Road.													-4.70861111111111086	-61.2899999999999991																																								M. G. Vieira		2/1986												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997386222		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469753		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469753	NY01161501	2393	C. A. Cid Ferreira																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/15/1/ny_v-150-01161501.dzi																					12/9/1980				1980	9	12	1980-09-12															Brazil	BR	Pará			Rio Trombetas, margem direita, em frente de Oriximiná													-1.7716666666666665	-55.8674999999999997																																								M. G. Vieira		2/1986												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997386221		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469735		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2469735	NY01161483	3654	M. G. da Silva																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-01/16/14/83/ny_v-150-01161483.dzi																					10/11/1978				1978	11	10	1978-11-10															Brazil	BR	Pará			Rio Tapajós, margem do rio.													-4.70111111111111146	-56.6558333333333337																																								M. G. da Silva		1988												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997374252		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2430969		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2430969	NY00749572	2755	H. C. de Lima																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-00/74/95/72/ny_v-150-00749572.dzi																					20/11/1986				1986	11	20	1986-11-20															Brazil	BR	Amazonas			Margem esquerda do rio Solimoes, boca do rio Tonantins, abaixo de Vilha Velha													-2.86777777777777798	-67.7766666666666708																																								R. C. Barneby		1988												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2997372257		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2430970		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				NY					NY	NY			PreservedSpecimen				2430970	NY00749597	2755	H. C. de Lima																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-00/74/95/97/ny_v-150-00749597-02.dzi|jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/newyork/ny_/v-150-00/74/95/97/ny_v-150-00749597-01.dzi																					20/11/1986				1986	11	20	1986-11-20															Brazil	BR	Amazonas			Margem esquerda do rio Solimoes, boca do rio Tonantins, abaixo de Vilha Velha													-2.86777777777777798	-67.7766666666666708																																								R. C. Barneby		1988												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2996577215		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3867239		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				MBM					MBM	MBM			PreservedSpecimen				3867239	MBM235940	7482	Cid Ferreira, CA;Cid Ferreira, C.A.																		jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/mbm/mbm/0/23/59/40/mbm00235940.dzi					MBM 235940																18/0/0				0	0	18																Brazil	BR	Rondônia		Porto Velho	Usina Hidrelétrica de Samuel		0	0										0	0																																								Barneby, RC		s. d.												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2996567960		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3842511		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				MBM					MBM	MBM			PreservedSpecimen				3842511	MBM130193	146	Dionizia, F;Dionizia, F.,et al.																		jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/mbm/mbm/0/13/1/93/mbm00130193.dzi					MBM 130193																13/0/0				0	0	13																Brazil	BR	Rondônia		Porto Velho	Rio Jamari		0	0										0	0																																								Coelho, L		s. d.												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2996564270		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3848383		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				MBM					MBM	MBM			PreservedSpecimen				3848383	MBM152599	5777	Cid Ferreira, CA;Cid Ferreira, C.A.																		jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/mbm/mbm/0/15/25/99/mbm00152599.dzi					MBM 152599																24/0/0				0	0	24																Brazil	BR	Amazonas		Manicoré	Rod. BR-230		0	0										0	0																																								Vieira, MGG		s. d.												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2996030258		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4577821		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				UNIP					UNIP	UNIP			PreservedSpecimen				4577821	UNIP00115	200	Câmara, P.S.;Coelho, L.,Suffredini, I.B.																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/unip/unip/0/0/1/15/unip00000115.dzi					UNIP 115	Árvore de aprox. 2m acima d´água															31/5/1997				1997	5	31	1997-5-31															Brasil	BR	Amazonas		Manaus	"Rio Negro. ""Região do Mário"", hotel abandonado próximo ao Rio Cuieiras (próx. ao Ramal do Solimõezinhos, Rio Negro, abaixo da Boca do Cuieiras)."													-2.8461111111111115	-60.50194444444445																																								Souza, V.C.		1/1/2002												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2996029920		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4582309		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				UNIP					UNIP	UNIP			PreservedSpecimen				4582309	UNIP04934	3709	Oliveira, A.A.;Coelho, L.,Suffredini, I.B.,Menezes, A.C.,Vicentini, A.A.																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/unip/unip/0/0/49/34/unip00004934.dzi					UNIP 4934	Árvore ca. 7m acima do nível d´água; Frutos maduros ferrugíneos															10/8/2001				2001	8	10	2001-8-10															Brasil	BR	Amazonas		Manaus	Rio Negro. EE Anavilhanas. Arquipélago de Anavilhanas. Lago Comprido.													-2.966388888888889	-60.47027777777778																																								Oliveira, A.A.; Vicentini, A.		10/8/2001												Crudia amazonica Spruce ex Benth.													Fabaceae				Crudia				amazonica			ESPECIE		Spruce ex Benth.					
2992941315				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2022-04-12 13:58:31-0300			Rio de Janeiro Botanical Garden	Physical Object	04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1433915	RB01433915	2203	Benjamin M. Torke; Ana Karolina Martins, Cornélio Pinheiro Moura, and local guide Junior																		jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/43/39/15/01433915.jpg					RB 806888	Tree, ca. 20 m tall above water, fruits brown-castaneous															2020-01-16				2020	01	16																Brasil	BR	Pará		Aveiro	FLONA do Tapajós, collected along the Rio Cupari just upstream of the community of São Francisco do Godinho.													-3.7883333	-55.3713889						3º47´18´´	55º22´17´´W																																	M.J.Falcão,E.Fortes & G.Silva		2022-4-6												Crudia amazonica Spruce ex Benth.													Leguminosae				Crudia				amazonica			sp.		Spruce ex Benth.					
2597667976				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2022-04-12 13:58:28-0300			Rio de Janeiro Botanical Garden	Physical Object	04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1431059	RB01431059	166	M.J. Falcão; J. Luber; C.A.P. Toledo; G. Silva; E.A.L. Afonso; M. Santos																		jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/43/10/59/01431059.jpg					RB 804996	Árvore, 8m de altura acima do nível da água. Frutos pardos claros.															2020-01-23				2020	01	23																Brasil	BR	Pará		Itaituba	Rio Tapajós,  ilhas próximas a comunidade de São Luis do Tapajós. Parque Nacional da Amazônia													-4.4497222	-56.2638889						4º26´59´´	56º15´50´´W																																	M.J.Falcão,E.Fortes & G.Silva		2022-4-6												Crudia amazonica Spruce ex Benth.													Leguminosae				Crudia				amazonica			sp.		Spruce ex Benth.					
