gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2629464532		Avendaño-Reyes, S., I. Acosta R. 2019. Digitalización y sistematización de las colecciones biológicas del INECOL. Instituto Nacional de Ecología, A.C. Base de datos SNIB-CONABIO_Herbario XAL, Proyectos No. ME014, AA002, U021, L090, K004, E008 y P026. Ciudad de México	es	CC_BY_4_0	2021-03-19T00:00:00Z			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Event	21	50	ba62799381a9818d0a5424b0d825fd3c	INECOL	XAL	Digitalización y sistematización de las colecciones biológicas del INECOL	Instituto de Ecología, A. C., Xalapa	PRESERVED_SPECIMEN			Información ambiental / Tipo de suelo: profundos Información ambiental / Primaria/Secundaria: Secundaria Características de Plantas / Flor: rojo brillante Características de Plantas / Asociada: Olmeca, Cecropia, Heliocarpus, árboles grandes esparcidos, áreas abrigadas con manchones de Selva de Cedrela, Dialium, Symphonia, Guarea, Dussia Forma de crecimiento / Hierba: ND Forma de hoja / No disponible: ND Forma de nutrición / No disponible: ND Forma de vida / No disponible: ND Hábito / Trepadora o escandente: ND Longevidad / No disponible: ND Posición del tallo / No disponible: ND Tipo de tallo / No disponible: ND Información ambiental / Clima: ND Otros datos / No Disponible: ND Otros Datos Ejemplar / Capturista: Almudena Otros Datos Ejemplar / FechaCapturaEjemplar: 02/06/2003 01:41:22 p.m.	896153016763b1af3dc3533305b2b7b3	51362		T.L. Wendt; A. Villalobos C.; I. Navarrete		2													PRESENT	Herborizado							NO DISPONIBLE														3579	1981-12-02		336	336	1981	12	2		Lomerío, área quemada hace 5-6 años, pendientes y crestas, cerca del arroyo							41160			NORTH_AMERICA				MX	Veracruz de ignacio de la llave	UXPANAPA		Lomitas al SE 6									17.268611	-94.502222	90.0			grados minutos segundos								Mapa, SIG Google earth, 2009																				3043				M. Sousa S.						85c0040e937c58d6d44dc1cc53372ce8	44433							Barbieria pinnata (Pers.) Baill.	Barbieria pinnata	Barbieria		Téllez-Valdés, 2009	Histoire des Plantes 2: 263. 1870	0	Plantae; Tracheophyta; Equisetopsida; Fabales; Fabaceae; Barbieria	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES				ACCEPTED			98c51784-da02-4f0e-81a4-f3635cb3cba7	MX	2024-01-25T11:34:58.100Z	150.0					COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE		true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata		EML	2024-01-25T11:34:58.100Z	2023-08-31T06:52:11.955Z	false		SNIB-ME014-ME0141812F-herbario	false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.30_1	Veracruz	MEX.30.198_2	Uxpanapa			LC
2597718456				CC_BY_NC_4_0	2020-04-07T02:38:10Z		https://www.inaturalist.org/observations/41498950	Juan David Rodriguez Hurtado					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/41498950	41498950		Juan David Rodriguez Hurtado															PRESENT																							2018-06-02T14:35	14:35:00-05:00	153	153	2018	6	2	2018/06/02 2:35 PM -0500											SOUTH_AMERICA				CO	Meta				Villavicencio, Meta, Colombia								4.177515	-73.636442	8.0																															93873337				Juan David Rodriguez Hurtado		2020-04-06T00:56:20				290296								Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	CO	2024-01-25T09:27:38.048Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata		DWC_ARCHIVE	2024-01-25T09:27:38.048Z	2024-01-23T16:28:21.693Z	false			false	LATIN_AMERICA	LATIN_AMERICA	COL	Colombia	COL.21_2	Meta	COL.21.28_2	Villavicencio			LC
2517380344				CC0_1_0				Naturalis Biodiversity Center		Naturalis Biodiversity Center				Botany			PRESERVED_SPECIMEN				https://data.biodiversitydata.nl/naturalis/specimen/U.1263220	U.1263220	Mejía, MM; Zanoni, TA  9519 	Mejía MM; Zanoni TA															PRESENT																							1980-12-01		336	336	1980	12	1												NORTH_AMERICA				DO				Santo Domingo, Republica Domincana. Republica Dominicana: Prov. San Cristobal; Arroyo El Molino, at NW base of Loma Siete Picos, due N of Villa Altagracia, humid area, along stream, much altered as inhabited area.									18.741667	-70.183333																																																		Barbieria pinnata (Pers.) Baill.							Plantae|Magnoliopsidae|Fabales|Leguminosae-Pap.	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICN	ACCEPTED			15f819bd-6612-4447-854b-14d12ee1022d	NL	2024-01-25T05:53:14.044Z						INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		DWC_ARCHIVE	2024-01-25T05:53:14.044Z	2023-12-12T15:20:07.507Z	true			false	LATIN_AMERICA	EUROPE	DOM	Dominican Republic	DOM.24_1	San Cristóbal	DOM.24.8_1	Villa Altagracia			LC
2517360339				CC0_1_0				Naturalis Biodiversity Center		Naturalis Biodiversity Center				Botany			PRESERVED_SPECIMEN				https://data.biodiversitydata.nl/naturalis/specimen/U.1263226	U.1263226	Solomon, JC  7599 	Solomon JC															PRESENT																							1982-05-14		134	134	1982	5	14												SOUTH_AMERICA				BO				Province of Vaca Diez. Departamento of Beni: Weedy field and low secondary forest alond SE edge of the airfield, Riberalta.									-11.0	-66.083333																																																		Barbieria pinnata (Pers.) Baill.							Plantae|Magnoliopsidae|Fabales|Leguminosae-Pap.	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICN	ACCEPTED			15f819bd-6612-4447-854b-14d12ee1022d	NL	2024-01-25T05:52:01.818Z						INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		DWC_ARCHIVE	2024-01-25T05:52:01.818Z	2023-12-12T15:20:07.507Z	true			false	LATIN_AMERICA	EUROPE	BOL	Bolivia	BOL.3_1	Beni	BOL.3.7_2	Vaca Diez	BOL.3.7.2_2	Riberalta	LC
2517358329				CC0_1_0				Naturalis Biodiversity Center		Naturalis Biodiversity Center				Botany			PRESERVED_SPECIMEN				https://data.biodiversitydata.nl/naturalis/specimen/U.1263225	U.1263225	Brant, AE; Roldán, FJ  1514 	Brant AE; Roldán FJ															PRESENT																							1987-10-26		299	299	1987	10	26												SOUTH_AMERICA				CO				Antioquia: San Rafael Municipio. 3.1 Km e of San Rafael alonf Guatape-San Rafael road; margin of secondary forest ca 0.5 km N of road.									6.3	-75.033333																																																		Barbieria pinnata (Pers.) Baill.							Plantae|Magnoliopsidae|Fabales|Leguminosae-Pap.	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICN	ACCEPTED			15f819bd-6612-4447-854b-14d12ee1022d	NL	2024-01-25T05:53:06.514Z						INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		DWC_ARCHIVE	2024-01-25T05:53:06.514Z	2023-12-12T15:20:07.507Z	true			false	LATIN_AMERICA	EUROPE	COL	Colombia	COL.2_2	Antioquia	COL.2.98_2	San Rafael			LC
2517142283				CC0_1_0				Naturalis Biodiversity Center		Naturalis Biodiversity Center				Botany			PRESERVED_SPECIMEN				https://data.biodiversitydata.nl/naturalis/specimen/L.3981173	L.3981173	Maas, PJM; Maas-van de Kamer, H; Valderrama, E  10487 	Maas PJM; Maas-van de Kamer H; Valderrama E															PRESENT																							2013-10-12		285	285	2013	10	12												SOUTH_AMERICA				CO	Antioquia			Along road from Guatapé to San Rafael, Río El Bizcocho, Finca El Castillo.		1059 m							6.292333	-75.067222																																				Maas PJM														Barbieria pinnata (Pers.) Baill.							Plantae|Magnoliopsidae|Fabales|Leguminosae-Pap.	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICN	ACCEPTED			15f819bd-6612-4447-854b-14d12ee1022d	NL	2024-01-25T05:51:51.014Z						INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		DWC_ARCHIVE	2024-01-25T05:51:51.014Z	2023-12-12T15:20:07.507Z	true			false	LATIN_AMERICA	EUROPE	COL	Colombia	COL.2_2	Antioquia	COL.2.98_2	San Rafael			LC
2515520773				CC0_1_0				Naturalis Biodiversity Center		Naturalis Biodiversity Center				Botany			PRESERVED_SPECIMEN				https://data.biodiversitydata.nl/naturalis/specimen/U.1263223	U.1263223	Santos, RR de; Souza, R  1178 	Santos RR de; Souza R															PRESENT																							1968-04-25		116	116	1968	4	25												SOUTH_AMERICA				BR				Mato Grosso. 6 km n of the Base Camp of the Expedition. 9 Base Camp, close to the Xavantina - Sao Felix road). Growing close to a stream in forest.									-12.9	-51.866667																																																		Barbieria pinnata (Pers.) Baill.							Plantae|Magnoliopsidae|Fabales|Leguminosae-Pap.	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICN	ACCEPTED			15f819bd-6612-4447-854b-14d12ee1022d	NL	2024-01-25T05:53:06.513Z						INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		DWC_ARCHIVE	2024-01-25T05:53:06.513Z	2023-12-12T15:20:07.507Z	true			false	LATIN_AMERICA	EUROPE	BRA	Brazil	BRA.12_1	Mato Grosso	BRA.12.106_2	Ribeirão Cascalheira			LC
2515482680				CC0_1_0				Naturalis Biodiversity Center		Naturalis Biodiversity Center				Botany			PRESERVED_SPECIMEN				https://data.biodiversitydata.nl/naturalis/specimen/U.1263218	U.1263218	Zanoni, TA; Mejía, MM; Pimentel, J; García, R  32367 	Zanoni TA; Mejía MM; Pimentel J; García R															PRESENT																							1984-11-27		332	332	1984	11	27												NORTH_AMERICA				DO				Santo Domingo, Republica Dominicana. Republica Domincana: Cordillera Central (base0: prov. Dajabon:sobre Cerro Chacuey (entrada por el suroeste en El Pomo): un bosque de pinus occidentalis en las orillas.									19.45	-71.583333																																																		Barbieria pinnata (Pers.) Baill.							Plantae|Magnoliopsidae|Fabales|Leguminosae-Pap.	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICN	ACCEPTED			15f819bd-6612-4447-854b-14d12ee1022d	NL	2024-01-25T05:53:07.935Z						INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		DWC_ARCHIVE	2024-01-25T05:53:07.935Z	2023-12-12T15:20:07.507Z	true			false	LATIN_AMERICA	EUROPE	DOM	Dominican Republic	DOM.4_1	Dajabón	DOM.4.3_1	Loma de Cabrera			LC
2515406414				CC0_1_0				Naturalis Biodiversity Center		Naturalis Biodiversity Center				Botany			PRESERVED_SPECIMEN				https://data.biodiversitydata.nl/naturalis/specimen/U.1263227	U.1263227	Solomon, JC  17095 	Solomon JC															PRESENT																							1987-06-17		168	168	1987	6	17												SOUTH_AMERICA				BO				Dpto. Pando: prov. Federico Roman. Rio Negro por el Rio negro. Bosque alto sobre tierra firme. Suelos notablemente arenosos.									-10.566667	-66.1																																																		Barbieria pinnata (Pers.) Baill.							Plantae|Magnoliopsidae|Fabales|Leguminosae-Pap.	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICN	ACCEPTED			15f819bd-6612-4447-854b-14d12ee1022d	NL	2024-01-25T05:53:06.514Z						INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		DWC_ARCHIVE	2024-01-25T05:53:06.514Z	2023-12-12T15:20:07.507Z	true			false	LATIN_AMERICA	EUROPE	BOL	Bolivia	BOL.6_1	Pando	BOL.6.2_2	Federico Román	BOL.6.2.3_2	Villa Nueva	LC
2515351852				CC0_1_0				Naturalis Biodiversity Center		Naturalis Biodiversity Center				Botany			PRESERVED_SPECIMEN				https://data.biodiversitydata.nl/naturalis/specimen/U.1263224	U.1263224	Brant, AE; Roldán, FJ  1514 	Brant AE; Roldán FJ															PRESENT																							1987-10-26		299	299	1987	10	26												SOUTH_AMERICA				CO				Antioquia: San Rafael Municipio. 3.1 Km e of San Rafael alonf Guatape-San Rafael road; margin of secondary forest ca 0.5 km N of road.									6.3	-75.033333																																																		Barbieria pinnata (Pers.) Baill.							Plantae|Magnoliopsidae|Fabales|Leguminosae-Pap.	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICN	ACCEPTED			15f819bd-6612-4447-854b-14d12ee1022d	NL	2024-01-25T05:52:01.816Z						INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		DWC_ARCHIVE	2024-01-25T05:52:01.816Z	2023-12-12T15:20:07.507Z	true			false	LATIN_AMERICA	EUROPE	COL	Colombia	COL.2_2	Antioquia	COL.2.98_2	San Rafael			LC
2515286880				CC0_1_0				Naturalis Biodiversity Center		Naturalis Biodiversity Center				Botany			PRESERVED_SPECIMEN				https://data.biodiversitydata.nl/naturalis/specimen/U.1263219	U.1263219	Zanoni, TA; Mejía, MM; Pimentel, J; García, R  32367 	Zanoni TA; Mejía MM; Pimentel J; García R															PRESENT																							1984-11-27		332	332	1984	11	27												NORTH_AMERICA				DO				Santo Domingo, Republica Dominicana. Republica Domincana: Cordillera Central (base0: prov. Dajabon:sobre Cerro Chacuey (entrada por el suroeste en El Pomo): un bosque de pinus occidentalis en las orillas.									19.45	-71.583333																																																		Barbieria pinnata (Pers.) Baill.							Plantae|Magnoliopsidae|Fabales|Leguminosae-Pap.	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES			ICN	ACCEPTED			15f819bd-6612-4447-854b-14d12ee1022d	NL	2024-01-25T05:53:13.656Z						INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		DWC_ARCHIVE	2024-01-25T05:53:13.656Z	2023-12-12T15:20:07.507Z	true			false	LATIN_AMERICA	EUROPE	DOM	Dominican Republic	DOM.4_1	Dajabón	DOM.4.3_1	Loma de Cabrera			LC
2515278295				CC0_1_0				Naturalis Biodiversity Center		Naturalis Biodiversity Center				Botany			PRESERVED_SPECIMEN				https://data.biodiversitydata.nl/naturalis/specimen/U.1300545	U.1300545	Acosta, L; Jiménez, Q; Soto, G; Sancho, G  2925 	Acosta L; Jiménez Q; Soto G; Sancho G															PRESENT							U  0253978																2000-11-14		319	319	2000	11	14		Cajón, bosques a la orilla de la Carretera Interamericana.										NORTH_AMERICA				CR	San José			San José: Pérez Zelendón. No protegida. Cuenca Terraba-Sierpe.		600 m							9.286667	-83.610833																																				Rodríguez A		2000-12-14T00:00:00												Clitoria pinnata (Pers.) R.H.Sm. & G.P.Lewis							Plantae|Magnoliopsidae|Fabales|Leguminosae-Pap.	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Clitoria			pinnata			SPECIES			ICN	SYNONYM			15f819bd-6612-4447-854b-14d12ee1022d	NL	2024-01-25T05:52:11.266Z						INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH	StillImage	true	false	2965891	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Clitoria pinnata (Pers.) R.H.Sm. & G.P.Lewis		DWC_ARCHIVE	2024-01-25T05:52:11.266Z	2023-12-12T15:20:07.507Z	true			false	LATIN_AMERICA	EUROPE	CRI	Costa Rica	CRI.7_1	San José	CRI.7.13_1	Pérez Zeledón	CRI.7.13.2_1	Cajón	LC
2302465412		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4062516		CC_BY_4_0				IAN					IAN	IAN			PRESERVED_SPECIMEN				4062516	IAN144814	1178	Santos, RR dos															PRESENT								Herb, 1m tall. Flowers hunner beam scarlet.															1968-04-25		116	116	1968	4	25	25/04/68						Growing close to a stream in forest.; Herb, 1m tall. Flowers hunner beam scarlet.					SOUTH_AMERICA				BR	Mato Grosso			6 km N of the Base Camp of Expedition. Close to the Xavantina-São Felix road.									-12.9	-51.866667																																				Administrador		2021-09-13T00:00:00												Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES				ACCEPTED			af0ac0ba-b895-47a2-ac64-30517f109c33	BR	2024-01-24T23:32:25.230Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		EML	2024-01-24T23:32:25.230Z	2024-01-01T12:06:20.851Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.12_1	Mato Grosso	BRA.12.106_2	Ribeirão Cascalheira			LC
2302461109		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4057835		CC_BY_4_0				IAN					IAN	IAN			PRESERVED_SPECIMEN				4057835	IAN112422	7846	Pires, JM															PRESENT								Arbusto fino, sub-escandente; petalas vermelhas, ornamentais; frequente a beira do riacho.															1961-11-20		324	324	1961	11	20	20/11/61						Arbusto fino, sub-escandente; petalas vermelhas, ornamentais; frequente a beira do riacho.					SOUTH_AMERICA				VE				Santa Elena; campo cerrado; pé da Serra.									4.666667	-61.0																																				Administrador		2021-09-13T00:00:00												Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES				ACCEPTED			af0ac0ba-b895-47a2-ac64-30517f109c33	BR	2024-01-24T23:32:26.613Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata (Pers.) Baill.		EML	2024-01-24T23:32:26.613Z	2024-01-01T12:06:20.851Z	true			false	LATIN_AMERICA	LATIN_AMERICA	VEN	Venezuela	VEN.6_1	Bolívar	VEN.6.5_1	Gran Sabana			LC
2270475229				CC_BY_4_0	2023-07-16T07:02:03Z		https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1118895				a2e32c87-d320-4a01-bafd-a9182ae2e191		ASU	Plants			PRESERVED_SPECIMEN				fc4c726a-4981-4558-95f3-72700ebcefb0	ASU0014121	151	C. L. Jones; T. Zanoni							Flowers							reviewed - high confidence	PRESENT							195769	Flowers red. Vine															1989-08-18		230	230	1989	8	18		Moncion broadleaf forest, red soil, zone of pine forrest.										NORTH_AMERICA				DO	Santiago			Prov. Santiago Rodriguez. Along the stream and old site of a house about 2 to 3 km N.E. of Boca de Los Rios (Rio Cidra and Rio Mao) on road to El Aguacate and La Lenor									19.23074	-70.703262	10000.0								ksanderford			georef batch tool 2012-07-05; GeoLocate																																						Barbieria pinnata (Pers.) Baill.							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales	Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES				ACCEPTED			e05fd4c2-4d77-4c50-880e-1b22096af300	US	2024-02-02T05:01:38.343Z	600.0					GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY	StillImage	true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbiera pinnata		DWC_ARCHIVE	2024-02-02T05:01:38.343Z	2024-02-02T04:46:22.795Z	true			false	LATIN_AMERICA	NORTH_AMERICA	DOM	Dominican Republic	DOM.30_1	Santiago	DOM.30.1_1	Janico			LC
2237744855			pt	CC_BY_NC_4_0	2024-01-01T15:06:51Z			CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul	Collection				Universidade Federal de Mato Grosso do Sul	CGMS	CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul	Universidade Federal de Mato Grosso do Sul	PRESERVED_SPECIMEN				BRA:UFMS:CGMS:36763	36763	623	L.C.P. Lima; N. Salzstein															PRESENT								"Papilionoideae. Corola vermelha. Fruto imaturo verde. DNA. Coordenadas originais 15°27´78,00""S 55°50´10,00""W"															2009-04-21		111	111	2009	4	21												SOUTH_AMERICA				BR	Mato Grosso		Chapada dos Guimarães	Trilha histórica Top de fita, conhecida também como trilha da Bocaína, tangente ao Parque Nacional da Chapada dos Guimarães.									-15.45	-55.833333																																				M.J. Silva		2009-05-01T00:00:00												Barbieria pinnata (Pers.) Baill.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Barbieria	Barbieria			pinnata			SPECIES				ACCEPTED			ec20771d-5c61-409f-825c-3eea4118c437	BR	2024-01-25T01:46:50.589Z						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH		true	false	5357464	5357464	6	7707728	220	1370	5386	2965889		5357464	Barbieria pinnata	Barbieria pinnata (Pers.) Baill.	Barbieria pinnata		EML	2024-01-25T01:46:50.589Z	2024-01-24T13:54:53.314Z	false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.12_1	Mato Grosso	BRA.12.29_2	Chapada dos Guimarães			LC
