"","nat_species","nat_intrdcd","nat_n","nat_precip_maxquant","nat_precip_minquant","nat_precip_mean","nat_precip_median","nat_nitro_maxquant","nat_nitro_minquant","nat_nitro_mean","nat_nitro_median","nat_temp_maxquant","nat_temp_minquant","nat_temp_mean","nat_temp_median","nat_max_lat","nat_min_lat","nat_mean_lat","nat_median_lat","nat_quant95","nat_quant005","nat_precip_range","nat_temp_range","nat_nitro_range","nat_abs_med_lat","nat_Phy","nat_introduced","nat_native","nat_num_introduced","nat_total_area_introduced","nat_total_area_native","nat_lat_native","nat_tribe","nat_genus","nat_subfamily","nat_tribe_ncbi","nat_fixer","nat_abs_lat_native","nat_woody","nat_annual","nat_uses_num_uses","nat_submitted_name","nat_matched_name","nat_data_source_title","nat_score","nat_num_words","nat_diff","nat_RangeY","nat_domY","nat_efnY","nat_n.records","nat_sum.AM","nat_sum.EM","nat_AM","nat_EM","nat_EFN","nat_matched_name_EFN","nat_Domatia","nat_Count"
"123","Lablab_purpureus",0,450,1767.25,397.6,1027.40888888889,973,364.249999999999,64,172.893333333333,148,27.3397917747498,15.2077084541321,21.7215000110202,21.7708339691162,31,-33.875,-6.14192939555556,-5.0917525,22.7117176,-29.2625,1369.65,12.1320833206177,300.249999999999,5.0917525,"Lablab purpureus",1,1,56,3.35e+13,2.96e+13,0.09818241,"Phaseoleae","Lablab","Papilionoideae","Phaseoleae","1",0.09818241,1,0,7,"Lablab purpureus","Lablab purpureus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,7,7,0,"Y","N","0",NA,"0",1714
"124","Lathyrus_angulatus",0,2338,1243.15,404,718.544910179641,679.5,363,116,201.63130881095,186,16.7256252288818,9.62729163169861,13.211746159122,13.3562502861023,48.934,27.9285,41.8935669971771,41.49941935,47.3419845,37.32936425,839.15,7.09833359718321,247,41.49941935,"Lathyrus angulatus",1,1,2,3.33e+12,4.54e+12,38.69175494,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",38.69175494,0,1,0,"Lathyrus angulatus","Lathyrus angulatus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",1776
"125","Lathyrus_aphaca",0,9183,1059,425,743.895567897201,739,390,128,230.483719917238,216,17.4912500381469,9.0712498664856,12.0754836854802,11.404167175293,50.85546,20.21053,43.7384623905478,44.36866,49.047315,34.5,634,8.42000017166133,262,44.36866,"Lathyrus aphaca",1,1,8,1.12e+13,2.75e+13,39.11839808,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",39.11839808,0,1,5,"Lathyrus aphaca","Lathyrus aphaca","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",1472
"126","Lathyrus_cicera",0,5968,942,364,616.764075067024,594,331,108,186.576072386059,169,16.9277081489563,10.201458120346,13.6765813513911,13.8208332061768,49.84042,24.8167,41.1523870627849,41.07,44.8883135,36.9403801,578,6.72625002861021,223,41.07,"Lathyrus cicera",1,1,3,6.06e+11,2e+13,36.55834479,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",36.55834479,0,1,6,"Lathyrus cicera","Lathyrus cicera","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",1923
"127","Lathyrus_hirsutus",0,6186,1075.75,531,767.234076947947,738.5,392,141,235.567571936631,218,14.511458158493,8.28750038146973,10.9489276897568,10.8187499046326,54.2484,27.057778,46.114237745409,46.674685,50.17,40.45031625,544.75,6.22395777702329,251,46.674685,"Lathyrus hirsutus",1,1,7,4.97e+12,1.82e+13,41.67807573,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",41.67807573,0,1,3,"Lathyrus hirsutus","Lathyrus hirsutus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",1898
"128","Lathyrus_latifolius",0,11638,1217,515,809.123131122186,774,463.15,141,253.002319986252,229,14.8381255626679,7.82437522411346,11.2464856468528,11.1000003814697,54.556127,31.2,45.2361556522169,45.215045,49.14773,40.037599015,702,7.0137503385544,322.15,45.215045,"Lathyrus latifolius",1,1,17,2.13e+13,6.44e+12,42.17504914,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",42.17504914,0,0,3,"Lathyrus latifolius","Lathyrus latifolius","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",1620
"129","Lathyrus_pratensis",0,153623,1310,549,810.132747049595,758,764,176,400.718401541436,349,11.2458333969116,2.43333339691162,7.71500092982637,8.30416679382324,70.5234332,24.67,52.933240835826,52.076931,62.3931992,44.656103,761,8.81249999999998,588,52.076931,"Lathyrus pratensis",1,1,8,1.69e+13,4e+13,42.09266119,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",42.09266119,0,0,3,"Lathyrus pratensis","Lathyrus pratensis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,25,23,0,"Y","N","0",NA,"0",2732
"130","Lathyrus_sphaericus",0,4558,1194,459,807.326020184291,799.5,453,132,251.680342255375,228,15.2470833778381,8.34166622161865,11.7352137246405,11.6562495231628,49.06848,-1.382499,43.3192232489908,43.9712435,47.1470945,38.50442,735,6.90541715621947,321,43.9712435,"Lathyrus sphaericus",1,1,4,8.42e+12,2.35e+13,37.82259621,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",37.82259621,0,1,1,"Lathyrus sphaericus","Lathyrus sphaericus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",2561
"131","Lathyrus_sylvestris",0,23971,1209,550,769.561136373118,719,660,169,352.435651412123,311,11.0187497138977,3.96041667461395,7.706604162085,8.04583358764648,65.8735,36.737371,52.1065385117976,51.07497,60.215644,44.5289,659,7.05833303928375,491,51.07497,"Lathyrus sylvestris",1,1,5,3.16e+12,1.73e+13,48.14780215,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",48.14780215,0,0,4,"Lathyrus sylvestris","Lathyrus sylvestris","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",6959
"132","Lathyrus_tingitanus",0,591,894,408,651.846023688663,653,298,126,182.719120135364,169,17.7479162216187,13.3083333969116,15.5480823282865,15.5708332061768,43.1,27.6785103,38.0794540810491,37.915417,41.739213,32.7537235,486,4.43958282470705,172,37.915417,"Lathyrus tingitanus",1,1,7,7.13e+12,3.33e+12,36.84475817,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",36.84475817,0,1,2,"Lathyrus tingitanus","Lathyrus tingitanus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",1485
"133","Lathyrus_tuberosus",0,21492,971,453,699.88614368137,697,466,156,268.461520565792,242,11.3249998092651,3.10229153633118,8.67389610345863,9.17500019073486,64.5874,36.712818,49.6063670382514,49.474904,55.11847405,44.680966,518,8.22270827293392,310,49.474904,"Lathyrus tuberosus",1,1,9,1.62e+12,2.67e+13,47.50736618,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",47.50736618,0,0,5,"Lathyrus tuberosus","Lathyrus tuberosus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,"0",2475
"134","Lathyrus_vernus",0,44571,1332,517,801.777074779565,703,710,188,393.360593210832,364,10.0708332061768,2.26041662693024,6.67722211007223,7.02083349227905,70.4711,39.349861,52.6450424342039,50.706392,61.6466445,45.0011565,815,7.81041657924656,522,50.706392,"Lathyrus vernus",1,1,2,2.98e+11,2.23e+13,47.59715532,"Vicieae","Lathyrus","Papilionoideae","Fabeae","1",47.59715532,0,0,3,"Lathyrus vernus","Lathyrus vernus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,10,10,0,"Y","N","0",NA,"0",1642
"135","Lespedeza_bicolor",0,3128,2045,529,1244.0476342711,1295,554,124,323.938618925831,316,16.8395829200745,0.0445833729580047,9.26081495468631,10.0958337783814,54.3867,22.15,38.1727700588555,36.780564,49.38881285,29.2875,1516,16.7949995471165,430,36.780564,"Lespedeza bicolor",1,1,9,8.25e+12,1.54e+13,39.58768972,"Desmodieae","Lespedeza","Papilionoideae","Desmodieae","1",39.58768972,1,0,3,"Lespedeza bicolor","Lespedeza bicolor","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,"0",7050
"136","Lespedeza_thunbergii",0,1017,2387,737.8,1572.46411012783,1568,598,119,308.927236971485,266,20.8599994659424,7.88916683197021,13.8315470380417,13.3666667938232,43.168,22.010392,32.4106569960669,34.5454,37.6611962,24.0073336,1649.2,12.9708326339721,479,34.5454,"Lespedeza thunbergii",1,1,4,6.12e+11,3.99e+12,30.63943753,"Desmodieae","Lespedeza","Papilionoideae","Desmodieae","1",30.63943753,1,0,1,"Lespedeza thunbergii","Lespedeza thunbergii","National Center for Biotechnology Information",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,1,"Y","Y","0",NA,"0",1594
"137","Leucaena_leucocephala",0,1150,2163.15,475.9,1109.36608695652,1060,596.55,116,284.124347826087,247,26.7420835494995,17.6791667938232,23.8397173840067,24.9249992370605,29.329134,13.6333,20.1548869536522,19.8339965,25.7660177,16.39016405,1687.25,9.06291675567627,480.55,19.8339965,"Leucaena leucocephala",1,1,73,5.54e+13,2.1e+12,21.01115209,"Mimoseae","Leucaena","Caesalpinioideae","Mimoseae","1",21.01115209,1,0,9,"Leucaena leucocephala","Leucaena leucocephala","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,14,14,0,"Y","N","1","Leucaena leucocephala","0",2130
"138","Lotus_angustissimus",0,3114,1232,525,811.652215799615,770.5,394,135,242.623956326268,226,15.7793748855591,9.66937527656555,12.1624545103936,11.8500003814697,55.628586,31.002722,44.727329857097,44.736065,48.3871785,39.1107759,707,6.10999960899354,259,44.736065,"Lotus angustissimus",1,1,5,1.1e+13,2.32e+13,40.50607279,"Loteae","Lotus","Papilionoideae","Loteae","1",40.50607279,0,0,1,"Lotus angustissimus","Lotus angustissimus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",8646
"139","Lotus_corniculatus",0,168846,1449,554,867.678837520581,792,856,166,402.611823792095,326,12.1166667938232,3.64583325386047,8.2770738347896,8.59166622161865,70.4611335,7.3167,51.4812715243992,51.174973,60.28025225,42.93114975,895,8.47083353996273,690,51.174973,"Lotus corniculatus",1,1,9,2.11e+13,5.04e+13,37.14945239,"Loteae","Lotus","Papilionoideae","Loteae","1",37.14945239,1,0,3,"Lotus corniculatus","Lotus corniculatus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,24,22,0,"Y","N","0",NA,"0",8694
"140","Lotus_pedunculatus",0,81679,1349,608,867.53601292866,803,845,168,361.785514024413,285,11.6166667938232,7.28333330154419,9.30533955183589,9.35416698455811,60.186932,32.670232,50.9017457060664,51.481078,56.3264936,44.111162,741,4.33333349227901,677,51.481078,"Lotus pedunculatus",1,1,15,2.5e+13,1.09e+13,44.99702249,"Loteae","Lotus","Papilionoideae","Loteae","1",44.99702249,0,0,2,"Lotus pedunculatus","Lotus pedunculatus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,"0",8684
"141","Lotus_subbiflorus",0,532,1688,495,911.710526315789,808,558,116,295.263157894737,230,17.9291667938232,9.64020810127258,14.3108160890135,14.9479169845581,55.583907,32.7064,41.9251838511278,39.445615,51.1153486,36.97639445,1193,8.28895869255062,442,39.445615,"Lotus subbiflorus",0,1,0,0,4.06e+12,41.84978999,"Loteae","Lotus","Papilionoideae","Loteae","1",41.84978999,0,1,0,"Lotus subbiflorus","Lotus subbiflorus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",8640
"142","Lotus_tenuis",0,6321,1093,505,764.925011865211,763,466,142,258.307388071508,228,14.7708330154419,8.17500019073486,10.8662289692299,10.4416666030884,63.26673,29.307222,47.5409757673628,47.2254,54.325011,41.3788347,588,6.59583282470704,324,47.2254,"Lotus tenuis",1,0,2,8.46e+11,0,NA,"Loteae","Lotus","Papilionoideae","Loteae","1",NA,0,0,0,"Lotus tenuis","Lotus tenuis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N","0",NA,"0",10043
"143","Lotus_ucrainicus",0,237,863.399999999999,410.6,601.852320675105,578,445,187,286.822784810127,268,9.66500034332276,5.30333337783813,7.32834036239592,7.43333339691162,56.737045,44.532132,49.8048598818565,49.659722,52.561731,47.0192422,452.799999999999,4.36166696548462,258,49.659722,"Lotus ucrainicus",0,1,0,0,8.86e+12,54.03311966,"Loteae","Lotus","Papilionoideae","Loteae","1",54.03311966,0,0,0,"Lotus ucrainicus","Lotus ucrainicus","National Center for Biotechnology Information",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",8641
"144","Lupinus_albus",0,81,936,448,661.62962962963,669,299,119,201.358024691358,192,17.0083332061768,11.0041666030884,14.5226851922494,15.0333337783813,44.0833,35.13,38.1370627530864,37.6125,41.160919,35.1667,488,6.0041666030884,180,37.6125,"Lupinus albus",1,1,23,3.77e+13,1.31e+12,39.45133558,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",39.45133558,0,1,6,"Lupinus albus","Lupinus albus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",6420
"145","Lupinus_angustifolius",0,6438,1268.15,375,697.277104690898,650,348.449999999999,112,194.907114010562,176,17.2464575767517,10.5833330154419,13.9431746366343,14.1291666030884,50.745372,29.44,40.9813709319198,40.917663,46.8693166,36.87425,893.15,6.6631245613098,236.449999999999,40.917663,"Lupinus angustifolius",1,1,23,3.15e+13,8.2e+12,37.55619092,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",37.55619092,0,1,8,"Lupinus angustifolius","Lupinus angustifolius","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",3258
"146","Lupinus_arboreus",0,193,1364.2,351.2,704.487046632124,575,597,127,223.341968911917,189,15.8766664505005,9.86250019073486,13.6668178256929,14.0625,48.306733,33.339616,38.2448287875648,36.98336,48.0015972,34.4348648,1013,6.01416625976559,470,36.98336,"Lupinus arboreus",1,1,8,5.59e+12,8.34e+11,41.66077745,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",41.66077745,1,0,2,"Lupinus arboreus","Lupinus arboreus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",3349
"147","Lupinus_cosentinii",0,95,696.3,209.8,489.010526315789,517,234,89.8,173.031578947368,190,18.5320833206177,15.1691667556762,17.0113157975046,17.3583335876465,40.667801,29.1932,35.7307005484211,37.051022,38.6478905,29.88671,486.5,3.36291656494147,144.2,37.051022,"Lupinus cosentinii",1,1,5,1.28e+13,1.45e+12,38.52069805,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",38.52069805,0,0,1,"Lupinus cosentinii","Lupinus cosentinii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",3082
"148","Lupinus_luteus",0,1429,1650,507,880.780965710287,704,440,127,215.157452764171,176,17.720832824707,11.5141664505005,14.9951452132786,15.625,45.368104,36.045819,39.612197773478,39.290553,42.8903414,37.07004,1143,6.20666637420654,313,39.290553,"Lupinus luteus",1,1,21,3.32e+13,7.18e+11,23.59231907,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",23.59231907,0,1,5,"Lupinus luteus","Lupinus luteus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,"0",4252
"149","Lupinus_nootkatensis",0,409,3126,515.6,1279.80195599022,886,1009.4,342,609.139364303178,575,5.84999990463257,-3.04000000953674,1.61892828382643,1.65416669845581,66.564722,48,58.5054311444988,59.633333,62.492,52.5599998,2610.4,8.88999991416931,667.399999999998,59.633333,"Lupinus nootkatensis",1,1,3,7.27e+11,1.36e+13,61.82404495,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",61.82404495,0,0,0,"Lupinus nootkatensis","Lupinus nootkatensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",3155
"150","Lupinus_perennis",0,1755,1565.3,746,981.615954415954,886,623.9,141,316.407977207977,275,19.6804164886474,5.99249997138977,9.60715336935473,8.20833301544189,48.732095,28,41.2994262712251,42.714523,45.5556298,30.4033309,819.3,13.6879165172577,482.9,42.714523,"Lupinus perennis",1,1,11,1.19e+13,3.4e+12,43.42084312,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",43.42084312,0,0,2,"Lupinus perennis","Lupinus perennis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",3581
"151","Lupinus_polyphyllus",0,2589,1861.4,366.4,992.098107377366,949,583,157,320.53843182696,297,11.6458330154419,1.99666664600372,6.75162224781506,6.62916660308838,59.416667,33.096893,45.3836567392043,45.592767,50.0144328,38.3248946,1495,9.64916636943818,426,45.592767,"Lupinus polyphyllus",1,1,13,3.01e+13,6.85e+12,48.85857516,"Genisteae","Lupinus","Papilionoideae","Genisteae","1",48.85857516,0,0,3,"Lupinus polyphyllus","Lupinus polyphyllus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,1,0,"Y","N","0",NA,"0",3110
"152","Macroptilium_atropurpureum",0,1445,2155.2,292,1072.47820069204,1020,524.2,106,245.82214532872,211,26.6875007629395,17.1025001525879,22.6197952983289,22.9833335876465,31.343333,-20.25,17.7863863736332,18.537588,25.9046066,3.5506058,1863.2,9.5850006103516,418.2,18.537588,"Macroptilium atropurpureum",1,1,22,1.28e+13,1.06e+13,9.75409644,"Phaseoleae","Macroptilium","Papilionoideae","Phaseoleae","1",9.75409644,0,0,4,"Macroptilium atropurpureum","Macroptilium atropurpureum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N","0",NA,"0",216
"153","Macroptilium_lathyroides",0,1411,2355.5,591.5,1358.57122608079,1298,1729,102,541.433026222537,248,27.1354169845581,19.595832824707,23.4653643906159,23.3833332061768,32.12,-35.6973,7.87124131459957,16.87,29.2403455,-25.2805,1764,7.53958415985115,1627,16.87,"Macroptilium lathyroides",1,1,28,2.04e+13,5.39e+12,6.47875062,"Phaseoleae","Macroptilium","Papilionoideae","Phaseoleae","1",6.47875062,0,0,3,"Macroptilium lathyroides","Macroptilium lathyroides","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,"0",185
"154","Macrotyloma_axillare",0,327,2614.5,466.8,1211.5871559633,1085,304.7,75,167.256880733945,156,25.633749961853,16.4220829010009,20.8634047114521,20.7458343505859,13.883333,-32.625,-14.5064542110092,-16.56667,7.1556669,-29.5974999,2147.7,9.21166706085207,229.7,16.56667,"Macrotyloma axillare",1,1,2,2.13e+12,1.85e+13,-1.66724333,"Phaseoleae","Macrotyloma","Papilionoideae","Phaseoleae","1",1.66724333,0,0,3,"Macrotyloma axillare","Macrotyloma axillare","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",401
"155","Macrotyloma_uniflorum",0,53,1336.4,336,779.698113207547,718,196.2,49,113.283018867925,113,26.3183330535889,19.2800003051758,22.8362420999779,23.2749996185303,20.017063,-22.375,-4.98575096226415,-4.566667,18.331187,-22.2216668,1000.4,7.03833274841304,147.2,4.566667,"Macrotyloma uniflorum",1,1,2,2.27e+12,3.34e+13,12.96417812,"Phaseoleae","Macrotyloma","Papilionoideae","Phaseoleae","1",12.96417812,0,0,4,"Macrotyloma uniflorum","Macrotyloma uniflorum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,"0",400
"156","Medicago_arabica",0,25396,1112,571,775.202118443849,750,410,142,243.357891006458,223,14.7916669845581,9.55833339691162,11.4710960080819,11.0874996185303,56.409557,28.064492,46.8083860313041,46.98155,52.201026,41.122824,541,5.23333358764648,268,46.98155,"Medicago arabica",1,1,15,2.2e+13,9.67e+12,41.22666334,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",41.22666334,0,1,2,"Medicago arabica","Medicago arabica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",14383
"157","Medicago_arborea",0,455,786,344.4,536.430769230769,517,257.8,108,172.56043956044,162,18.1920825958252,12.950416469574,15.7621794742542,15.7333335876465,46.658723,35,39.6782658951648,39.591038,42.6350163,36.0477419,441.6,5.24166612625123,149.8,39.591038,"Medicago arborea",1,1,11,1.59e+13,1.67e+12,39.87021767,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",39.87021767,1,0,1,"Medicago arborea","Medicago arborea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",8608
"158","Medicago_falcata",0,23575,1104,485,717.689501590668,677,597,166,314.873001060445,274,11.3291664123535,3.99583339691162,8.04827554369651,8.32916641235352,67.8403,22.762213,50.4567181230329,50.07,56.660543,44.425167,619,7.33333301544188,431,50.07,"Medicago falcata",1,1,9,1.89e+13,3.47e+13,44.79776245,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",44.79776245,0,0,2,"Medicago falcata","Medicago falcata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,6,0,"Y","N","0",NA,"0",7662
"159","Medicago_laciniata",0,707,692.4,59,301.305516265912,257,189.1,45.3,105.024045261669,97,23.5345834732056,14.5774997711181,18.7396393119024,18.6499996185303,37.833333,-34.375,18.3521712387553,31.21664,35.485,-31.4340233,633.4,8.95708370208745,143.8,31.21664,"Medicago laciniata",1,1,6,5.39e+12,1.64e+13,13.83832373,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",13.83832373,0,1,2,"Medicago laciniata","Medicago laciniata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",7390
"160","Medicago_littoralis",0,3869,720.6,285.4,439.553114499871,403,221,102,144.109847505815,130,18.2083339691162,12.9016662597657,15.7149349626998,15.7916669845581,47.79476,27.85,39.2473410162833,39.43,43.26,34.9022292,435.2,5.30666770935054,119,39.43,"Medicago littoralis",1,1,1,3.51e+12,8.61e+12,38.82049421,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",38.82049421,0,1,1,"Medicago littoralis","Medicago littoralis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N","0",NA,"0",9617
"161","Medicago_lupulina",0,110748,1213,550,791.709845775996,765,616,160,322.935890490122,282,12.5124998092651,5.32916641235352,9.11953500399866,9.44999980926514,69.541495,7.017757,50.2923975233025,50.71093,58.6897005,43.007741,663,7.18333339691158,456,50.71093,"Medicago lupulina",1,1,25,5.66e+13,5.28e+13,36.30563226,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",36.30563226,0,0,3,"Medicago lupulina","Medicago lupulina","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,8,8,0,"Y","N","0",NA,"0",7215
"162","Medicago_minima",0,18049,1073,372,689.299130145714,675,458,116,226.753393539808,198,16.6166667938232,8.19583320617676,11.9638761171123,11.6958332061768,62.63794,11.2,43.8093019042606,44.10042,51.574954,37.13,701,8.42083358764644,342,44.10042,"Medicago minima",1,1,12,1.05e+13,4.22e+13,39.98875157,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",39.98875157,0,0,2,"Medicago minima","Medicago minima","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,12,10,0,"Y","N","0",NA,"0",11861
"163","Medicago_orbicularis",0,6316,983.25,365,647.293856871438,639,347,114,195.245250158328,176,18.3552079200745,10.1999998092651,14.0823411424565,14.1000003814697,50.647318,13.283333,40.5692107026441,40.8138005,46.10026,32.91,618.25,8.15520811080937,233,40.8138005,"Medicago orbicularis",1,1,8,1.45e+13,2.14e+13,39.22951887,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",39.22951887,0,1,3,"Medicago orbicularis","Medicago orbicularis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",8517
"164","Medicago_polymorpha",0,11954,1087,356,652.428894094027,625.5,343,113,192.206207127321,171,18.6904166221619,9.86375017166137,14.5711292606872,14.8999996185303,57.670159,-6.314296,40.4364169234148,39.75,48.626919,32.6469537,731,8.82666645050051,230,39.75,"Medicago polymorpha",1,1,30,4.38e+13,1.61e+13,35.90556071,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",35.90556071,0,0,5,"Medicago polymorpha","Medicago polymorpha","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,6,0,"Y","N","0",NA,"0",10029
"165","Medicago_praecox",0,336,984.75,457.25,669.252976190476,640.5,303.5,125.5,188.839285714286,184,18.4968752861023,12.3395829200744,15.2596354257493,14.9666666984558,49.02247,32.99861,40.4523994877976,41.9731295,43.756315,34.611265,527.5,6.15729236602788,178,41.9731295,"Medicago praecox",1,1,2,9.78e+12,2.81e+12,39.83903327,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",39.83903327,0,1,0,"Medicago praecox","Medicago praecox","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",8557
"166","Medicago_sativa",0,26002,1126,578,796.102915160372,769,451,147,256.296361818322,234,14.1708335876465,7.23354189395904,10.8311375100248,10.7624998092651,59.6943,22.727375,46.1217782741251,45.968591,49.28237265,42.69665995,548,6.93729169368746,304,45.968591,"Medicago sativa",1,1,51,1.04e+14,2.51e+12,13.71384711,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",13.71384711,0,0,6,"Medicago sativa","Medicago sativa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,19,19,0,"Y","N","0",NA,"0",36583
"167","Medicago_truncatula",0,2689,810,254,518.271848270733,520,255,94.4,160.006322052808,149,19.4383323669434,12.2983335494995,15.8264023242453,15.6333332061768,48.80409,27.922909,38.1020114296393,37.86667,43.519082,31.933312,556,7.13999881744388,160.6,37.86667,"Medicago truncatula",1,1,1,7.62e+12,8.96e+12,37.40641767,"Trifolieae","Medicago","Papilionoideae","Trifolieae","1",37.40641767,0,0,2,"Medicago truncatula","Medicago truncatula","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",7462
"168","Melilotus_albus",0,42641,1227,500,775.587673835041,731,558,153,296.883257897329,262,12.9125003814697,3.63333344459534,8.66893912797236,8.8125,66.665157,-34.347263,49.0154627288877,48.981256,56.304926,42.73535,727,9.27916693687436,405,48.981256,"Melilotus albus",1,1,22,3.62e+13,4.1e+13,38.37683966,"Trifolieae","Melilotus","Papilionoideae","Trifolieae","1",38.37683966,0,0,5,"Melilotus albus","Melilotus albus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,8,8,0,"Y","N","0",NA,"0",4774
