"","X.1","X","species","n","precip_maxquant","precip_minquant","precip_mean","precip_median","nitro_maxquant","nitro_minquant","nitro_mean","nitro_median","temp_maxquant","temp_minquant","temp_mean","temp_median","max_lat","min_lat","mean_lat","median_lat","quant95","quant005","precip_range","temp_range","introduced","native","num_introduced","total_area_introduced","total_area_native","lat_native","tribe","genus","subfamily","tribe_ncbi","fixer","abs_lat_native","woody","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia","Count","species.y","nitro_range","log_temp_range","log_precip_range","log_nitro_range"
"158",291,1821,"Melilotus_albus",68024,1194,453,755.932068093614,734.5,616,148,318.370545689757,273,14.0916662216187,3.70416665077209,8.63609259291621,8.74166679382324,69.046072,-52.6,49.048783119865,50.2749415,60.00858585,37.6908984,741,10.3874995708466,1,1,22,3.62e+13,4.1e+13,38.37683966,"Trifolieae","Melilotus","Papilionoideae","Trifolieae",1,38.37683966,0,0,5,"Melilotus albus","Melilotus albus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,8,8,0,"Y","N",0,NA,0,4774,"Melilotus albus",468,2.34060311886716,6.60800062529609,6.14846829591765
"159",292,1824,"Melilotus_indicus",8175,1210.3,261,625.922935779816,576,389.599999999999,75,192.098470948012,162,21.2625007629395,9.50833320617676,15.7680438284918,15.9833335876465,60.186932,-45.2377,22.7313483311437,34.185303,51.642176,-37.4571102,949.299999999999,11.7541675567627,1,1,29,4.92e+13,2.52e+13,29.40293849,"Trifolieae","Melilotus","Papilionoideae","Trifolieae",1,29.40293849,0,1,5,"Melilotus indicus","Melilotus indicus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N",0,NA,0,4574,"Melilotus indicus",314.599999999999,2.464207863386,6.85572487088775,5.75130199062417
"160",293,1822,"Melilotus_altissimus",13015,1178,585,798.431117940837,771,563.299999999999,164,304.93799462159,273,11.6083335876465,6.90000009536743,9.43479062635258,9.55416679382324,65.81432,37.279867,50.1732136808375,50.4068,56.1726245,44.534487,593,4.70833349227907,1,1,5,3.18e+12,1.25e+13,47.97752555,"Trifolieae","Melilotus","Papilionoideae","Trifolieae",1,47.97752555,0,0,2,"Melilotus altissimus","Melilotus altissimus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,629,"Melilotus altissimus",399.299999999999,1.54933402212278,6.38519439899773,5.98971301406917
"161",294,2642,"Trigonella_gladiata",997,975,393,695.843530591775,705,348,121,217.921765295888,209,14.9925001144409,9.38833312988281,12.4390212387116,12.6374998092651,48.57125,33.633333,42.6720912384152,43.57404,44.786384,38.608444,582,5.60416698455806,0,1,0,0,7.7e+12,40.14454926,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,40.14454926,0,1,0,"Trigonella gladiata","Trigonella gladiata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1993,"Trigonella gladiata",227,1.72351042541806,6.36647044773144,5.4249500174814
"162",295,2645,"Trigonella_suavissima",655,423,134,259.67786259542,240,135,26,54.6519083969466,42,23.9329160690308,16.5366664886475,21.0055979677739,21.1333332061768,-20.097244,-36.3841,-28.5686229343511,-29.042582,-23.432665,-34.75453,289,7.39624958038329,0,1,0,0,7.62e+12,-25.55398159,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,25.55398159,0,1,0,"Trigonella suavissima","Trigonella suavissima","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1869,"Trigonella suavissima",109,2.00097305827505,5.66642668811243,4.69134788222914
"163",296,2644,"Trigonella_stellata",466,292,37.25,151.094420600858,154,138,37,76.9163090128755,77,23.840624332428,17.2124996185303,19.9451716652244,19.4583330154419,34.85,17.31742,30.7849057521459,30.915,31.852379,29.5725,254.75,6.62812471389768,0,1,0,0,1.02e+13,29.2718597,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,29.2718597,0,1,2,"Trigonella stellata","Trigonella stellata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2289,"Trigonella stellata",101,1.89132191560601,5.54028267210283,4.61512051684126
"164",297,2635,"Trigonella_arabica",304,370.55,112.6,234.911184210526,232.5,186,53.15,110.421052631579,114,21.9700005531311,17.6502087593078,19.3960800108157,19.28125,32.780464,29.57,31.3279209868421,31.28,32.585,30.53767135,257.95,4.31979179382329,0,1,0,0,1.3e+12,30.09974272,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,30.09974272,0,1,1,"Trigonella arabica","Trigonella arabica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9084,"Trigonella arabica",132.85,1.46320720522032,5.55276576769066,4.88922067220582
"165",298,2641,"Trigonella_glabra",40,479.699999999999,39.95,224.6,162.5,217.6,53.45,109.025,84,26.4556247711181,16.4460409641265,21.6831250905991,21.1541662216187,36.850311,-33.375,3.500409675,13.49389,32.83083335,-30.5002626,439.749999999999,10.0095838069916,1,1,2,2.35e+12,3.82e+12,21.01839464,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,21.01839464,0,1,0,"Trigonella glabra","Trigonella glabra","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4313,"Trigonella glabra",164.15,2.30354301473963,6.08620638361767,5.1007806439476
"166",299,2636,"Trigonella_balansae",90,825.55,433.45,576.588888888889,519.5,248,108,174.6,174.5,18.0600001335144,11.6893747806549,15.0673610581292,15.0604166984558,41.17167,26.739919,38.8359389888889,39.07722,40.9476835,36.1831403,392.1,6.37062535285956,1,1,1,1.16e+11,3.27e+12,30.83723646,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,30.83723646,0,1,2,"Trigonella balansae","Trigonella balansae","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2128,"Trigonella balansae",140,1.85169763632907,5.97151690929829,4.9416424226093
"167",300,2634,"Trigonella_anguina",46,482,43.75,225.391304347826,189.5,144.25,45,83,75.5,25.9625005722046,15.7999999523163,20.0719202497731,19.6145839691162,34.85,-33.332108,9.85227826086957,28.855555,33.2541665,-31.38395825,438.25,10.1625006198883,1,1,2,3.06e+12,1.19e+13,27.69818431,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,27.69818431,0,1,1,"Trigonella anguina","Trigonella anguina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2038,"Trigonella anguina",99.25,2.31870453587155,6.08278952380134,4.5976419195673
"168",301,2638,"Trigonella_caelesyriaca",58,768.2,233.75,457.034482758621,444.5,197.1,76,143.48275862069,145,19.627499294281,12.2035414218902,17.5505029415262,17.9479169845581,38.883333,30.6833,33.3937231724138,32.673349,37.96669,31.6815,534.45,7.42395787239073,0,1,0,0,3.13e+12,34.38102846,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,34.38102846,0,1,1,"Trigonella caelesyriaca","Trigonella caelesyriaca","National Center for Biotechnology Information",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1846,"Trigonella caelesyriaca",121.1,2.00471232095146,6.28123818071995,4.79661665055905
"169",302,2639,"Trigonella_cylindracea",52,738.5,236.2,459.519230769231,420,203,75.4,140.057692307692,136,19.814582824707,13.7300003051758,17.2324518974011,17.3229169845581,38.833333,30.8833,33.4102182115385,32.5083505,36.99331495,31.10418185,502.3,6.08458251953121,0,1,0,0,3.79e+12,30.39130692,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,30.39130692,0,1,0,"Trigonella cylindracea","Trigonella cylindracea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2244,"Trigonella cylindracea",127.6,1.80575811595622,6.219197550756,4.84890037091069
"170",303,2643,"Trigonella_spruneriana",29,843,216.2,433,311,225.2,77.2,144.275862068966,138,17.8283332824707,11.0749998092652,14.8649424191179,14.9499998092651,38.9321,29.62361,36.1593248965517,37.295278,38.786058,32.786,626.8,6.75333347320552,0,1,0,0,3.77e+12,37.59924917,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,37.59924917,0,1,0,"Trigonella spruneriana","Trigonella spruneriana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1846,"Trigonella spruneriana",148,1.910036230864,6.44062751048187,4.99721227376411
"171",304,1979,"Ononis_variegata",66,922.75,250,627.80303030303,593,255,112,182.136363636364,181,18.1385412216186,13.6166665554046,16.5616161028544,17.2145833969116,44.013278,33.275733,38.7108191772727,37.13435765,43.0897575,36.097805475,672.75,4.52187466621398,0,1,0,0,7.55e+12,37.53756053,"Trifolieae","Ononis","Papilionoideae","Trifolieae",1,37.53756053,0,1,0,"Ononis variegata","Ononis variegata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1600,"Ononis variegata",143,1.50892665702186,6.51137378960702,4.96284463025991
"172",305,1976,"Ononis_rotundifolia",1763,1438.9,514.2,1028.57742484402,1048,571.9,146,386.055019852524,400,12.0333336830139,2.03374996185303,7.25628427366958,7.38333320617676,49.048638,36.91,44.323958685139,44.75924,46.5303513,40.35885061,924.7,9.99958372116084,0,1,0,0,1.41e+12,44.09075458,"Trifolieae","Ononis","Papilionoideae","Trifolieae",1,44.09075458,1,0,0,"Ononis rotundifolia","Ononis rotundifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1151,"Ononis rotundifolia",425.9,2.30254346424367,6.82946936058359,6.05420457692917
"173",306,1971,"Ononis_fruticosa",2958,1183,368,712.668695064233,698,405.15,108,225.754901960784,192,14.8631251811981,5.88479144573212,11.2663638122465,11.6958332061768,50.386928,36.7087362,41.9110134128465,42.56,44.804292,37.75514025,815,8.97833373546603,0,1,0,0,3.75e+12,36.27001274,"Trifolieae","Ononis","Papilionoideae","Trifolieae",1,36.27001274,1,0,0,"Ononis fruticosa","Ononis fruticosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1350,"Ononis fruticosa",297.15,2.19481431225362,6.70318811324086,5.69423706181267
"174",307,1970,"Ononis_cristata",1482,1411.95,532,1027.95411605938,1084,571,138,330.605937921727,305,11.5533334732055,2.00458327531815,7.10070850394098,7.37083339691162,48.286415,29.72,43.3615873909582,44.335163,45.2061676,40.05,879.95,9.54875019788738,0,1,0,0,4e+12,36.24247395,"Trifolieae","Ononis","Papilionoideae","Trifolieae",1,36.24247395,0,0,0,"Ononis cristata","Ononis cristata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1124,"Ononis cristata",433,2.25641027659734,6.77986508767622,6.07073772800249
"175",308,1969,"Ononis_alopecuroides",162,894.8,385.35,577.987654320988,537.5,221,116,158.808641975309,149,20.6160417556762,15.2847920894622,18.098508199056,18.3791666030884,42.75,-28.006738,33.3689343796296,32.9489165,40.3308157,31.66666715,509.45,5.33124966621399,1,1,1,5.39e+11,3.96e+12,36.68454352,"Trifolieae","Ononis","Papilionoideae","Trifolieae",1,36.68454352,0,1,0,"Ononis alopecuroides","Ononis alopecuroides","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,453,"Ononis alopecuroides",105,1.67358566964852,6.23333171242029,4.65396035015752
"176",309,1978,"Ononis_spinosa",54689,1228,519,792.969920825029,763,519,145,282.313957102891,251,13.6125001907349,7.14583349227905,9.77924133452351,9.64583301544189,63.434,-43.623403,48.3011948210664,48.53914,55.651104,40.40885122,709,6.46666669845585,1,1,4,8.29e+12,2.82e+13,43.93164544,"Trifolieae","Ononis","Papilionoideae","Trifolieae",1,43.93164544,1,0,3,"Ononis spinosa","Ononis spinosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0,3247,"Ononis spinosa",374,1.86666078231703,6.56385552653213,5.92425579741453
"177",310,1972,"Ononis_mitissima",490,940.2,368,622.40612244898,596.5,277.55,114.45,170.657142857143,155,18.8231253623963,11.4912500381469,15.6893537482437,16.0604171752929,48.57125,27.6785102,38.7045332797959,37.9521875,43.7368445,32.709,572.2,7.33187532424933,0,1,0,0,7.17e+12,36.34145256,"Trifolieae","Ononis","Papilionoideae","Trifolieae",1,36.34145256,0,1,0,"Ononis mitissima","Ononis mitissima","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,175,"Ononis mitissima",163.1,1.99223132550246,6.34948858061601,5.09436350962697
"178",311,1977,"Ononis_serrata",126,556.25,58.25,239.206349206349,177.5,186,53,102.746031746032,77,23.6208324432373,18.2999997138977,19.8904431812347,19.6437501907348,34.85,25.284,31.3387868150794,31.065,33.32238425,30.535,498,5.32083272933963,1,1,1,5.39e+11,1.17e+13,35.37832272,"Trifolieae","Ononis","Papilionoideae","Trifolieae",1,35.37832272,0,1,1,"Ononis serrata","Ononis serrata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0,2637,"Ononis serrata",133,1.67162981917567,6.21060007702465,4.89034912822175
"179",312,1975,"Ononis_reclinata",2499,1042.1,283,565.525410164066,512,343,96,175.864745898359,155,18.6666660308838,11.1758334159851,14.7330999149232,14.6416664123535,54.96097,-0.833333,39.7462108968387,39.736232,43.917173,31.55,759.1,7.49083261489871,0,1,0,0,1.5e+13,34.33469504,"Trifolieae","Ononis","Papilionoideae","Trifolieae",1,34.33469504,0,1,0,"Ononis reclinata","Ononis reclinata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,0,0,"N","N",0,NA,0,239,"Ononis reclinata",247,2.0136799548888,6.63213352102272,5.50938833662798
"180",313,1973,"Ononis_natrix",9603,1205.9,364,779.500260335312,768,535,118,254.026762470061,214,17.279167175293,5.41249990463257,11.4124613849798,11.125,52.024922,27.7985335,43.436297271561,44.45189,48.843499,36.6433583,841.9,11.8666672706604,1,1,1,9.37e+12,1.07e+13,36.93878911,"Trifolieae","Ononis","Papilionoideae","Trifolieae",1,36.93878911,1,0,1,"Ononis natrix","Ononis natrix","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,695,"Ononis natrix",417,2.47373340008822,6.73566124234362,6.0330862217988
"181",314,1980,"Ononis_viscosa",1351,871,329,572.340488527017,562,272,107,170.914137675796,156,18.5666675567627,11.8208332061768,15.348587458439,15.3708333969116,48.57125,29.0582,39.0194214925981,38.7488163,43.710695,32.9699,542,6.74583435058595,0,1,0,0,1.31e+13,34.64616845,"Trifolieae","Ononis","Papilionoideae","Trifolieae",1,34.64616845,0,1,0,"Ononis viscosa","Ononis viscosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1039,"Ononis viscosa",165,1.90892518113281,6.29526600143965,5.10594547390058
"182",315,1974,"Ononis_pusilla",7040,1127,384,734.644034090909,736,458,115,234.823863636364,207,14.9833335876465,7.6875,11.2537440823687,11.2145829200745,50.87011,31.23,43.2289261099432,43.775345,48.1798735,38.32880903,743,7.2958335876465,1,1,1,30640694666,1.33e+13,41.27155338,"Trifolieae","Ononis","Papilionoideae","Trifolieae",1,41.27155338,1,0,1,"Ononis pusilla","Ononis pusilla","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1010,"Ononis pusilla",343,1.98730344380118,6.61069604471776,5.83773044716594
"183",316,2691,"Vicia_palaestina",588,920.3,290.7,566.831632653061,547.5,230,96,157.460884353742,153,20.6777081489563,15.056041765213,17.8303429772254,17.9875001907348,38.9321,30.88,33.2808025969388,32.8975275,36.42733345,31.5835,629.6,5.62166638374325,0,1,0,0,1.42e+12,36.55070195,"Vicieae","Vicia","Papilionoideae","Fabeae",1,36.55070195,0,1,0,"Vicia palaestina","Vicia palaestina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7164,"Vicia palaestina",134,1.72662812951818,6.44508469710319,4.89783979995091
"184",317,2684,"Vicia_melanops",451,975,431.5,704.516629711752,694,365,135,249.487804878049,236,15.654167175293,9.30208301544189,12.4141075288641,12.5958337783813,49.65748,36.96694,43.4486069733925,43.8496,47.891145,37.924195,543.5,6.35208415985106,0,1,0,0,2.61e+12,40.55930965,"Vicieae","Vicia","Papilionoideae","Fabeae",1,40.55930965,0,1,0,"Vicia melanops","Vicia melanops","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6971,"Vicia melanops",230,1.84878297320389,6.29802970656126,5.4380793089232
"185",318,2675,"Vicia_graminea",106,1691.25,660.5,1148.89622641509,1077,455.5,121.25,241.801886792453,206.5,22.4645838737488,8.50729203224182,16.2345518436072,17.4395837783814,7.391086,-50.73,-24.1936061603774,-29.244861,5.54134825,-37.05,1030.75,13.9572918415069,0,0,0,0,0,NA,"Vicieae","Vicia","Papilionoideae","Fabeae",1,NA,0,1,0,"Vicia graminea","Vicia graminea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6980,"Vicia graminea",334.25,2.63600208435353,6.93804197158701,5.81188921598205
"186",319,2674,"Vicia_floridana",85,1482.4,1242.8,1337.24705882353,1307,1911,414,1097.31764705882,943,22.578332901001,20.0758331298828,21.0594118230483,20.8708324432373,30.362447,27.0333,29.1320625411765,29.2547,29.983028,27.46978,239.6,2.50249977111812,0,1,0,0,2.99e+11,30.73256669,"Vicieae","Vicia","Papilionoideae","Fabeae",1,30.73256669,0,0,0,"Vicia floridana","Vicia floridana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7208,"Vicia floridana",1497,0.917290140745944,5.47897086624129,7.31121838441963
"187",320,2672,"Vicia_ervilia",993,1058.6,305.6,685.030211480362,703,383.8,109,214.410876132931,199,18.0308338165283,7.40083322525025,12.4526477196636,12.0458335876465,52.0645,27.7985335,40.9298072984894,39.95,48.592884,32.8246668,753,10.6300005912781,1,1,6,4.07e+12,1.28e+13,42.00751036,"Vicieae","Vicia","Papilionoideae","Fabeae",1,42.00751036,0,0,4,"Vicia ervilia","Vicia ervilia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6803,"Vicia ervilia",274.8,2.36368024797738,6.62406522779989,5.61604356034819
"188",321,2699,"Vicia_sativa",111938,1252,502,801.917105897908,773,580,132,291.311824402794,250,16.3041667938232,6.83333349227905,10.4604780112924,9.90833282470703,70.0333,-46.900445,44.7367758643579,49.7083,56.31495645,30.6004305,750,9.47083330154415,1,1,39,5.16e+13,1.87e+13,33.47215976,"Vicieae","Vicia","Papilionoideae","Fabeae",1,33.47215976,0,0,4,"Vicia sativa","Vicia sativa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N",1,"Vicia sativa",0,39217,"Vicia sativa",448,2.24821689715402,6.62007320653036,6.10479323241498
"189",322,2700,"Vicia_sepium",132585,1341,562,842.334494852359,783,776,176,403.009028170608,347,11.2291669845581,2.98333334922791,7.9343271628821,8.51666641235352,70.189,25.012526,52.1191234739473,51.158054,61.3746834,44.609658,779,8.24583363533019,1,1,3,5.7e+11,2.53e+13,46.57728502,"Vicieae","Vicia","Papilionoideae","Fabeae",1,46.57728502,0,0,5,"Vicia sepium","Vicia sepium","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,19,19,0,"Y","N",1,"Vicia sepium",0,7398,"Vicia sepium",600,2.10970805888475,6.65801104587075,6.39692965521615
"190",323,2676,"Vicia_grandiflora",2720,1425,501.95,763.208088235294,672.5,395.05,107.95,218.724264705882,199,16.6629170417785,7.78333330154419,10.6628553897142,9.37083339691162,58.25,30.380768,45.7507188948529,47.591449,53.4485,33.6301225,923.05,8.87958374023435,1,1,2,2.65e+12,1.13e+13,45.12639523,"Vicieae","Vicia","Papilionoideae","Fabeae",1,45.12639523,0,0,1,"Vicia grandiflora","Vicia grandiflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,8645,"Vicia grandiflora",287.1,2.18375467980562,6.82768340421658,5.65983058712702
"191",324,2680,"Vicia_lathyroides",9735,1027.3,507.7,713.075500770416,681,597,138,287.767026194145,241,14.1179167747497,6.84999990463257,9.67416666656748,9.27916717529297,62.67585,-45.276139,49.7021648216333,50.824902,56.9437991,40.52457,519.599999999999,7.26791687011715,1,1,6,8.92e+12,1.17e+13,43.37482171,"Vicieae","Vicia","Papilionoideae","Fabeae",1,43.37482171,0,1,1,"Vicia lathyroides","Vicia lathyroides","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6831,"Vicia lathyroides",459,1.98346971267506,6.25305928479644,6.12905021006055
"192",325,2694,"Vicia_peregrina",3936,962.5,315.75,553.505843495935,475,328,101,174.716463414634,156,18.3843750953675,9.61458349227905,13.6422605432752,13.5791664123535,49.60323,28.85,40.0070619782012,39.95,44.937887,32.6596355,646.75,8.76979160308843,1,1,3,4.6e+11,2.39e+13,39.77698458,"Vicieae","Vicia","Papilionoideae","Fabeae",1,39.77698458,0,1,2,"Vicia peregrina","Vicia peregrina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,8517,"Vicia peregrina",227,2.1713130436261,6.47195982106614,5.4249500174814
"193",326,2673,"Vicia_faba",20973,1226,415,776.335049825967,746,372,125,220.188242025461,203,17.7000007629395,9.6875,12.5834102181353,12.0916662216187,59.8,-46.443423,43.0336913497401,45.137763,49.2180556,28.200611,811,8.0125007629395,1,1,45,9.45e+13,2.84e+11,-25.65537016,"Vicieae","Vicia","Papilionoideae","Fabeae",1,25.65537016,0,1,4,"Vicia faba","Vicia faba","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,10,10,0,"Y","N",1,"Vicia faba",0,10039,"Vicia faba",247,2.08100291746544,6.69826805411541,5.50938833662798
"194",327,2688,"Vicia_narbonensis",1548,893,254.35,582.786175710594,597.5,347,96,191.392764857881,176,19.5554158210754,9.92645850181579,14.5447728114843,14.4624996185303,57.95,25.683333,39.1128029786822,39.066667,45.867341,31.37,638.65,9.62895731925963,1,1,5,1.65e+13,1.74e+13,41.95922051,"Vicieae","Vicia","Papilionoideae","Fabeae",1,41.95922051,0,0,3,"Vicia narbonensis","Vicia narbonensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Vicia narbonensis",0,6864,"Vicia narbonensis",251,2.26477494572777,6.45935657348879,5.52545293913178
"195",328,2665,"Vicia_bithynica",2217,1290.2,528.8,828.447451511051,781,410.2,136,235.291384754172,214,15.221667098999,9.77416629791259,12.6854815151867,12.6999998092651,56.174245,31.983334,43.8192655805593,43.65636,50.5853032,39.030332,761.4,5.44750080108639,0,1,0,0,7.27e+12,38.92581147,"Vicieae","Vicia","Papilionoideae","Fabeae",1,38.92581147,0,1,1,"Vicia bithynica","Vicia bithynica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6804,"Vicia bithynica",274.2,1.69515693489241,6.6351588439484,5.61385776712821
"196",329,2692,"Vicia_pannonica",4758,1073,488.85,748.537620849096,733,431.599999999999,138,245.895964691047,224,14.1547920227051,7.6327082157135,10.6024485125217,10.4958333969116,56.057776,33.866667,45.5836017296133,44.6672795,51.50313665,40.274821,584.15,6.5220838069916,1,1,10,1.41e+13,1.11e+13,42.5468171,"Vicieae","Vicia","Papilionoideae","Fabeae",1,42.5468171,0,1,2,"Vicia pannonica","Vicia pannonica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7649,"Vicia pannonica",293.599999999999,1.87519392717595,6.37015779916316,5.68221829674036
"197",330,2683,"Vicia_lutea",7330,1106.55,407,732.066575716235,714,398.099999999999,118,222.314188267394,200,16.7856249809265,8.40145835876465,12.3135038730596,11.8041667938232,57.488997,27.6685101,43.5195844769986,43.996945,50.09,37.1009036,699.549999999999,8.38416662216184,1,1,6,3.84e+12,1.15e+13,41.26644544,"Vicieae","Vicia","Papilionoideae","Fabeae",1,41.26644544,0,1,2,"Vicia lutea","Vicia lutea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9386,"Vicia lutea",280.099999999999,2.12634500120776,6.55043727117929,5.63514668226606
"198",331,2679,"Vicia_hyrcanica",155,734.8,204.3,421.593548387097,390,330.6,98.8,189.445161290323,170,16.6137495040893,6.26833329200745,12.0766129447568,12.6875,43.283333,31.56157,39.0727109870968,38.96,41.7766669,36.308331,530.5,10.3454162120819,0,1,0,0,7.55e+12,40.68927257,"Vicieae","Vicia","Papilionoideae","Fabeae",1,40.68927257,0,1,1,"Vicia hyrcanica","Vicia hyrcanica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6801,"Vicia hyrcanica",231.8,2.33654354355221,6.27381995805404,5.44587493090565
"199",332,2666,"Vicia_bungei",201,1226,391,671.228855721393,613,455,72,206.965174129353,142,15.5541667938232,4.15416669845581,10.5985074713456,10.5625,49.28,25.012526,34.7083375721393,35.3,40.03971,27.82308,835,11.4000000953674,0,1,0,0,3.95e+11,33.93995446,"Vicieae","Vicia","Papilionoideae","Fabeae",1,33.93995446,0,0.392857143,0,"Vicia bungei","Vicia bungei","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6957,"Vicia bungei",383,2.43361336376601,6.72743172485086,5.94803498918065
"200",333,2659,"Vicia_americana",7725,1469,314,662.818252427184,550,434,111,240.166990291262,221,13.9041669845581,1.10083322525025,7.03687701954871,7.02500009536743,67.88,18.718333,43.2291361627443,43.139,53.298831,33.7411058,1155,12.8033337593079,0,1,0,0,5.92e+12,33.80589323,"Vicieae","Vicia","Papilionoideae","Fabeae",1,33.80589323,0,0,0,"Vicia americana","Vicia americana","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,38560,"Vicia americana",323,2.5497055869603,7.05185562295589,5.77765232322266
"201",334,2671,"Vicia_dumetorum",2820,1341.1,551.95,886.010992907801,830,536.149999999999,169,306.478368794326,270,10.2085413455963,6.29583311080933,8.28287528951963,8.31041669845581,62.50909,39.32167,49.2350764985816,48.72,55.5767135,45.6866185,789.149999999999,3.91270823478699,0,1,0,0,4.68e+12,53.00752415,"Vicieae","Vicia","Papilionoideae","Fabeae",1,53.00752415,0,0,0,"Vicia dumetorum","Vicia dumetorum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6950,"Vicia dumetorum",367.149999999999,1.36422977739873,6.67095641684492,5.90577048389762
"202",335,2685,"Vicia_minutiflora",176,1496.25,794.5,1230.26136363636,1294.5,215,77,131.846590909091,120.5,20.408332824707,14.2843751907349,17.3555871085687,17.6895837783814,36.835511,29.09139,32.986913875,32.766216,36.16952725,29.73474775,701.75,6.12395763397215,0,1,0,0,1.26e+12,30.85142407,"Vicieae","Vicia","Papilionoideae","Fabeae",1,30.85142407,0,1,0,"Vicia minutiflora","Vicia minutiflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6909,"Vicia minutiflora",138,1.81220855973953,6.55357721524199,4.92725368515721
