species,n,precip_maxquant,precip_minquant,precip_mean,precip_median,nitro_maxquant,nitro_minquant,nitro_mean,nitro_median,temp_maxquant,temp_minquant,temp_mean,temp_median,max_lat,min_lat,mean_lat,median_lat,median_long,quant95,quant005,num_biome,biome,precip_range,temp_range,nitro_range,genus,fixer,woody,annual,uses_num_uses,Domatia,EFN
Indigofera_oxalidea,61,1052,432,737.3934426229508,706,177,73,122.9344262295082,119,22.375,15.3791666030884,18.357513630976445,17.8250007629395,-15.021153,-28.99861,-24.826180049180326,-25.625,29.875,-18.421667,-26.625,3,7,620,6.9958333969116,104,Indigofera,1,0,0,0,0,0
Indigofera_oxytropis,109,895.5999999999999,598.4000000000001,708.6422018348624,696,177.79999999999998,87.6,120.0091743119266,116,21.16916694641116,15.6708330154419,17.317660497962887,16.6291675567627,-22.375,-29.508056,-25.939002825688075,-25.859722,27.96795,-24.6629928,-27.725,4,10,297.1999999999998,5.49833393096926,90.2,Indigofera,1,0,0,0,0,0
Indigofera_porrecta,41,722,420,486.5853658536585,453,220,126,170.21951219512195,167,18.3250007629395,16.2083339691162,17.455487832790467,17.4833335876465,-28.375,-34.71083,-33.895656,-34.125,21.430615,-32.875,-34.3919,4,12,302,2.116666793823299,94,Indigofera,1,1,0.215277778,0,0,0
Indigofera_pratensis,612,1864.1499999999996,569.65,1075.8676470588234,984,177.79999999999973,45,103.6486928104575,96,27.19958314895631,19.89750061035155,23.93135889527065,23.877082824707053,-10.823505,-27.531667,-18.015802475490197,-17.4231945,144.876928,-12.49990295,-25.274499,4,7,1294.4999999999995,7.302082538604765,132.79999999999973,Indigofera,1,0.607594937,0.215277778,0,0,0
Indigofera_procumbens,68,715.9000000000001,295.05,482.19117647058823,466,233.20000000000005,92.35,151.14705882352942,143.5,17.945625495910676,15.80562491416934,17.018321065341723,17.1958341598511,-31.875,-34.375,-33.41405811764706,-33.497097999999994,18.4614115,-32.664585699999996,-34.113996,2,12,420.8500000000001,2.140000581741337,140.85000000000005,Indigofera,1,0,0,0,0,0
Indigofera_psoraloides,64,804.7,347.25,613.609375,625,259.09999999999997,120.45,185.390625,184.5,18.63125028610227,15.41104140281676,16.937760382890694,16.96666622161865,-32.125,-34.604742,-33.785454046875,-33.8779785,18.841179500000003,-33.136539600000006,-34.2546944,3,12,457.4500000000001,3.2202088832855083,138.64999999999998,Indigofera,1,1,0,0,0,0
Indigofera_pulchra,322,1511.6,745.1999999999999,1092.1149068322982,1082,225.5999999999999,56.35000000000001,122.19254658385093,104.5,28.375,24.393334007263228,26.8961956426964,27.1104164123535,17.63,-6.85,8.5882875310559,9.3888085,1.499409,12.896666649999998,0.9479718000000024,5,7,766.4,3.981665992736773,169.2499999999999,Indigofera,1,1,1,1,0,0
Indigofera_reticulata,31,1124,521,869.258064516129,883,413,166,252.5483870967742,239,22.24791622161865,4.58333349227905,12.8115591579868,13.5083332061768,29.914155,18.033,26.610375,27.4,101.22,29.033504,19.0666665,3,1,603,17.6645827293396,247,Indigofera,1,1,0,0,0,0
Indigofera_rhynchocarpa,113,1463.2,668,1019.0796460176992,998,239.3999999999998,73.80000000000001,140.61946902654864,130,26.626666641235317,16.03833389282224,21.16898973009227,20.466667175293,11.315402,-19.875,-6.201508938053097,-6.91444,34.99027,9.182745999999998,-17.1603332,3,7,795.2,10.588332748413077,165.5999999999998,Indigofera,1,1,0,0,0,0
Indigofera_rostrata,74,1187.15,687.0500000000001,889.8918918918919,871.5,236.14999999999995,117.65,172.1216216216216,170,20.46479158401492,13.69770841598508,16.204842374131484,15.6770830154419,-23.625,-32.625,-27.869237472972973,-28.375,30.125,-25.200000000000003,-30.5393625,3,10,500.0999999999998,6.7670831680298384,118.49999999999994,Indigofera,1,0,0,0,0,0
Indigofera_sanguinea,112,1119.45,677.6,874.8571428571429,844.5,217.9,110.1,158.25892857142858,157,21.578958511352543,14.56916656494143,17.739285656384062,17.350000381469748,-22.875,-29.779376,-26.219916875,-26.125,30.6831945,-23.40000000000001,-29.446145,3,10,441.85,7.009791946411113,107.79999999999995,Indigofera,1,0,0,0,0,0
Indigofera_schimperi,195,1049.9,321.1,661.4769230769232,634,215,53.7,116.68717948717948,108,27.42583351135255,18.55583286285399,22.933931644146256,22.595832824707,10.75,-28.125,-12.982886851282052,-18.625,32.125,6.05,-27.2,6,7,728.8000000000001,8.87000064849856,161.3,Indigofera,1,1,0,1,0,0
Indigofera_senegalensis,471,799,84,311.9384288747344,274,86,27,47.98089171974523,43,30.4520835876465,27.4187498092651,28.880219404864462,28.9125003814697,21.45,10.6,15.591863390658174,15.833333,-2.27287,17.966667,12.1583335,4,7,715,3.0333337783813974,59,Indigofera,1,0,1,0,0,0
Indigofera_sessiliflora,216,317.25,18.75,128.56481481481484,95,132.25,36,68.32407407407408,62.5,29.04479122161865,24.207292079925526,27.135956817203095,27.53541660308835,24.8,-20.61947,16.91802552777778,17.083333500000002,8.283333500000001,21.71233325,14.212500249999998,3,7,298.5,4.837499141693122,96.25,Indigofera,1,0,1,0,0,0
Indigofera_sessilifolia,147,649.8,210.3,420.5850340136055,433,209.09999999999997,53,113.25850340136056,102,19.14416675567629,14.022916889190627,16.812585026228508,17.0416660308838,-17.125,-33.814119,-31.216133414965988,-32.20085,25.063045,-27.125,-33.7301206,3,13,439.49999999999994,5.1212498664856625,156.09999999999997,Indigofera,1,1,0,1,0,0
Indigofera_setiflora,37,1281.4,593.6,844.4864864864865,793,173.59999999999994,68.4,108.10810810810813,102,24.49916687011716,15.804999732971158,20.017792804821113,20.0166664123535,-9.95,-26.734167,-19.484069837837836,-19.485469,29.375,-10.4202222,-25.9901248,3,7,687.7999999999998,8.694167137146,105.19999999999992,Indigofera,1,0,1,0,0,0
Indigofera_sordida,37,684.8,297.2,536.1621621621622,587,129,48,85.97297297297297,91,22.353332519531243,16.712500381469738,19.731756725826777,19.1000003814697,-18.875,-32.625,-24.244757432432433,-24.375,28.375,-19.1858892,-28.674999999999997,4,7,387.6,5.640832138061505,81,Indigofera,1,1,0,0,0,0
Indigofera_sphaerocarpa,64,855.6999999999988,367.35,519.015625,491.5,214.85,90.3,131.75,117.5,17.21750020980832,12.17729196548462,15.153841182589527,15.362500190734847,32.79742,28.40306,31.221231053125,31.50404,-110.07717,32.189076549999996,28.5524462,2,3,488.3499999999988,5.040208244323701,124.54999999999998,Indigofera,1,1,0,0,0,0
Indigofera_spicata,777,1795.5999999999997,724,1261.7207207207205,1282,1690,104.8,557.7400257400257,267,26.1191669464111,17.515000152587902,21.680877314878092,21.7416667938232,30.74881,-31.125,9.128930685971683,13.42861,-66.57775,29.804190799999997,-27.625,10,5,1071.5999999999997,8.604166793823197,1585.2,Indigofera,1,0,0,4,0,0
Indigofera_stenophylla,252,1224.9499999999998,400.55,963,1019,211.79999999999995,50.55,110.44047619047622,93,28.562291145324725,24.818541145324723,27.082258602929492,27.21875,20.416667,-6.666667,10.578057154761904,10.566667,2.292968,14.06630015,7.017614999999999,5,7,824.3999999999999,3.743750000000002,161.24999999999994,Indigofera,1,0,1,0,0,0
Indigofera_stricta,52,844.6999999999998,440.35,644.5961538461538,637.5,256.49999999999994,169.35000000000002,213.92307692307693,211.5,18.729374790191663,14.962500238418556,16.689823664151703,16.962499618530302,-31.625,-34.625,-33.623391019230766,-33.932409500000006,23.250675,-32.0125,-34.096345,3,12,404.3499999999998,3.7668745517731086,87.14999999999992,Indigofera,1,1,0,0,0,0
Indigofera_strobilifera,96,1359.5,251,641.7604166666667,455.5,160.25,35,78.38541666666667,62.5,29.7822914123535,23.185416698455803,27.19127597411473,27.56666660308835,15.983333,-17.9,6.061553177083333,13.2833335,9.9416665,15.35416675,-12.67729175,3,7,1108.5,6.596874713897698,125.25,Indigofera,1,0,1,0,0,1
Indigofera_suffruticosa,2150,2784.1,522.45,1456.2725581395346,1360,469.5499999999999,101,240.33813953488377,203,26.98791685104369,17.7810417175293,22.858077511232953,23.118750572204547,32.344268,-35.3869,3.815694487674419,7.2588745,-72.39847,27.396646315,-25.88,11,1,2261.6499999999996,9.206875133514387,368.5499999999999,Indigofera,1,1,0,7,0,0
Indigofera_sulcata,55,668.8,425.2000000000001,554.6363636363636,567,255.8,135.8,209.9272727272727,211,17.82458248138426,13.474583435058602,16.450908973000264,16.7250003814697,-33.328799,-34.375,-33.84349054545454,-33.875,25.17751,-33.5244773,-34.375,4,12,243.5999999999999,4.34999904632566,119.99999999999996,Indigofera,1,1,0,0,0,0
Indigofera_swaziensis,115,1472.6,664.3,953.8695652173913,934,279.6,96.5,171.2608695652174,164,23.1320831298828,15.2037501335144,18.930289915333624,18.7625007629395,3.166667,-30.875,-16.037214182608697,-23.035539,31.375,-0.2749999000000012,-26.2,4,7,808.3,7.928332996368397,183.1,Indigofera,1,1,0,0,0,0
Indigofera_tinctoria,642,2183.7,310.40000000000003,1082.6105919003116,1010,359.7999999999997,47,167.29906542056077,133,28.774374675750757,17.222499561309785,24.641244796206276,25.247916221618652,36.833853,-27.581742,3.06059772741433,7.825,31.3941155,25.944999999999993,-24.2583365,10,7,1873.2999999999995,11.551875114440971,312.7999999999997,Indigofera,1,1,0,6,0,0
Indigofera_torulosa,57,983.9999999999995,420,701.3157894736842,736,212.2,59.599999999999994,130.05263157894737,126,21.6491672515869,15.37333316802976,18.097660851060297,17.6708335876465,-17.125,-33.125,-27.25505157894737,-26.958903,29.625,-22.575000000000003,-32.425,5,10,563.9999999999997,6.27583408355714,152.6,Indigofera,1,0,0,0,0,0
Indigofera_tristis,69,1112.1999999999998,701.8,910.536231884058,917,255.2,128.4,181.04347826086956,182,22.01999969482418,13.8791667938232,18.081582166146536,18.2916660308838,-24.375,-33.625,-29.28055836231884,-29.375,30.375,-26.327666800000003,-31.47616,4,10,410.39999999999986,8.14083290100098,126.79999999999998,Indigofera,1,1,0.215277778,0,0,0
Indigofera_tristoides,67,1124.1999999999998,616.7,842.776119402985,840,239.09999999999997,100.6,156.52238805970148,153,20.74958305358885,14.21625013351443,17.518781007225837,17.4250011444092,-22.875,-30.625,-25.609839656716417,-25.3269,30.375,-23.69733,-29.3598194,3,7,507.4999999999998,6.53333292007442,138.49999999999997,Indigofera,1,0,0,0,0,0
Indigofera_velutina,39,1136.3,621.8000000000001,892.2564102564103,871,234.3,118.2,171.6153846153846,168,22.110417175293,15.9354164123535,19.02745726169684,18.8500003814697,-22.875,-31.185556,-27.518024307692308,-27.625,31.125,-25.4860879,-30.9107496,4,10,514.4999999999999,6.175000762939501,116.1,Indigofera,1,1,0,0,0,0
Indigofera_williamsonii,43,1114,792.9,934.6744186046512,924,248.7,136.5,186.4186046511628,187,22.33458366394041,16.28708324432373,19.42800382126209,19.3083324432373,-26.694675,-31.185556,-29.15537588372093,-29.513922,30.80206,-27.15,-30.7033883,3,1,321.1,6.047500419616682,112.2,Indigofera,1,1,0,0,0,0
Indigofera_woodii,51,1042,612,866.1176470588235,888,254,136.5,191.72549019607845,183,18.12916660308835,12.1187500953674,15.024346426421513,14.7874994277954,-28.125,-33.82111,-30.034126039215685,-29.625,29.616667,-28.505278,-32.625,3,10,430,6.010416507720951,117.5,Indigofera,1,1,0,0,0,0
Indigofera_zollingeriana,46,3393,1304.5,2339.478260869565,2265.5,407,131.5,264.7173913043478,258.5,27.127083301544197,20.036458492279024,23.90126819195954,24.30000019073485,24.4091,-18.879494,10.771225826086956,14.85489,113.1,24.3688975,-8.03087475,2,1,2088.5,7.090624809265172,275.5,Indigofera,1,1,0,2,0,0
Inga_acreana,230,4118.049999999996,1209.9,2531.939130434783,2497.5,519.55,142.35000000000002,280.5695652173913,258,27.973124980926485,17.91541681289671,24.02273550862851,24.877083778381348,7.56666,-17.78333,-3.15356015652174,-1.71668,-74.9837385,7.28341655,-14.785255199999998,3,1,2908.1499999999955,10.057708168029777,377.19999999999993,Inga,1,1,0,0,0,0
Inga_acrocephala,233,3781.399999999999,1547.8000000000002,2720.090128755365,2678,512.4,154.20000000000002,301.5751072961374,284,27.7024997711182,19.55083351135252,24.52480323120248,25.4208335876465,19.45,-14.366667,6.770861778969957,7.136417,-76.5,18.582879999999996,-10.4258322,4,1,2233.599999999999,8.15166625976568,358.19999999999993,Inga,1,1,0,1,0,0
Inga_acuminata,136,4239.25,1009,2764.5367647058824,2803,523.25,149.75,331.0147058823529,336.5,26.9302091598511,17.614583015441873,24.12126218921998,25.08958339691165,11.45,-10.5,5.006091338235294,6.306889,-77.69017500000001,10.7134185,-2.45581775,6,1,3230.25,9.315626144409226,373.5,Inga,1,1,0,0,0,1
Inga_alba,798,3781.75,1392.4,2514.614035087721,2536.5,431.44999999999993,128.85,237.7932330827068,214,27.581250667572053,20.12291574478153,24.88324979194125,25.381249427795453,18.28687,-24.25,-1.231106254636592,0.4763905,-72.4025895,8.71,-15.46093535,5,1,2389.35,7.458334922790524,302.5999999999999,Inga,1,1,0,0,0,0
Inga_blanchetiana,28,1741.5,715.95,1237.5357142857142,1256.5,304,107.35,177.64285714285714,146,25.33750019073486,19.254166984558125,23.183035782405305,23.8500003814697,-6.741861,-16.383333,-11.679984321428572,-11.112311,-38.052094499999995,-7.69983315,-15.231930299999998,3,1,1025.55,6.083333206176736,196.65,Inga,1,1,0,0,0,0
Inga_capitata,825,3477.1999999999994,1033,2086.859393939394,1920,369,125,211.8230303030303,197,26.7758338928223,19.38333396911618,24.37642422184799,24.9958343505859,10.725,-24.675833,-8.276974581939394,-9.439406,-59.73056,4.156541599999997,-21.3659996,5,1,2444.1999999999994,7.392499923706119,244,Inga,1,1,0,0,0,1
Inga_cayennensis,240,4264.1,1025.2,2365.475,2292,427.4499999999998,121,209.48750000000004,178,27.093542194366485,21.279582691192633,25.02755208015442,25.368749618530305,6.91666,-15.01027,-3.99107635,-2.96976,-62.627239,4.630115499999998,-12.56180585,5,1,3238.9000000000005,5.813959503173852,306.4499999999998,Inga,1,1,0,0,0,0
Inga_chocoensis,69,5607.399999999994,2046.4,3282.043478260869,3228,532,277.4,402.18840579710144,399,26.21749992370608,18.9183330535889,23.925966290460117,24.4916667938232,12.983333,-1.08333,9.00518979710145,10.49,-83.92,11.0319998,0.8914788000000001,4,1,3560.999999999994,7.29916687011718,254.6,Inga,1,1,0,0,0,0
Inga_cinnamomea,153,4562.200000000004,1654.6,2764.0588235294117,2730,497.2000000000001,144.4,248.3986928104575,213,26.8408332824707,20.08416595458982,25.0936274248011,25.720832824707,11.083333,-16.975278,-1.9174017594771244,-1.407228,-72.7458528,7.697516000000006,-13.695998,4,1,2907.6000000000045,6.75666732788088,352.80000000000007,Inga,1,1,0,0,0,0
Inga_cordatoalata,87,3723.200000000001,1700.3000000000002,2774.2413793103447,2788,372,138.6,240.28735632183907,221,26.56250038146975,22.18291683197024,25.277538233789908,25.7541656494141,1.591111,-15.683333,-2.768985643678161,-1.25,-74.305444,0.6385424000000004,-10.3414481,3,1,2022.900000000001,4.379583549499511,233.4,Inga,1,1,0,0,0,0
Inga_densiflora,394,3835.9,1200.8000000000002,2470.0203045685275,2378.5,645.1999999999996,177.3,381.1802030456853,363,26.2958335876465,15.986042118072554,21.954441644213528,22.810416221618652,16.105556,-18.10833,4.323537167512691,5.0827480000000005,-77.95334,12.27249905,-5.071926499999999,7,1,2635.0999999999995,10.309791469573945,467.8999999999996,Inga,1,1,0,0,0,1
Inga_disticha,121,2668,1414,2110.9586776859505,2190,281,120,181.04958677685948,167,26.8041667938232,24.4958324432373,25.888601854813004,25.970832824707,5,-18.766667,-3.4585218595041325,-1.5,-56.4998,4.666667,-15,4,1,1254,2.3083343505858984,161,Inga,1,1,0,0,0,0
Inga_edulis,1483,3640.6999999999994,1036.1,2222.6648685097775,2152,469.89999999999986,136,260.4470667565745,236,27.762084007263223,18.64208316802977,23.932282523536553,24.7374992370605,18.18333,-30.169132,-3.116126469251517,-0.638158,-72.57611,9.829578499999998,-23.146749999999997,8,1,2604.5999999999995,9.120000839233455,333.89999999999986,Inga,1,1,0,3,0,1
Inga_fastuosa,56,3795,1252.75,2406.5178571428573,2316.5,636.75,157,311.80357142857144,248.5,27.112500190734877,16.156249523162824,23.303050552095687,24.97291660308835,18.251822,-14.61555,4.576721571428571,4.5889500000000005,-71.380308,10.43541675,-0.704165,3,1,2542.25,10.956250667572052,479.75,Inga,1,1,0,0,0,0
Inga_graciliflora,26,2823.25,1700.25,2202.076923076923,2161,610.75,136.5,242.46153846153845,187,26.741666316986127,21.926042079925526,25.614583162161026,26.3291664123535,7.75,-10.593055,1.0575756538461538,3.991883,-58.75085,7.58666675,-10.315,2,1,1123,4.8156242370606,474.25,Inga,1,1,0,0,0,0
Inga_gracilifolia,99,3163.5,1844.7,2502.2323232323233,2508,295.9999999999998,124.7,193.4242424242424,188,27.7433326721191,24.564166450500533,25.985016832448014,26.1958332061768,8.403889,-12.5,-1.295320939393939,-1.584167,-67.95,5.749152299999995,-10.334747,3,1,1318.8,3.1791662216185657,171.29999999999978,Inga,1,1,0,0,0,0
Inga_hayesii,51,4161.5,1370.5,2216.0588235294117,2223,481,192.5,320.1764705882353,310,27.59583282470705,20.61666679382325,25.605637382058543,26.341667175293,11.133333,-12.58333,6.896268147058824,9.06667,-77.281064,10.6234585,-7.1249965,5,1,2791,6.9791660308838,288.5,Inga,1,1,0,0,0,1
Inga_heterophylla,513,3717.999999999999,1403.8000000000002,2390.8128654970756,2345,390.19999999999993,128.6,235.60623781676412,213,27.99500007629392,20.471667098999,25.19982127511246,25.5708332061768,11.03,-27,-3.0900344541910334,-1.613056,-68.586389,7.9146388,-14.9852778,5,1,2314.199999999999,7.52333297729492,261.5999999999999,Inga,1,1,0,0,0,1
Inga_hispida,50,1856.35,1036.5,1284,1262.5,312.29999999999995,156.15,232.84,226,23.99666681289671,18.04208307266236,21.47916660308838,21.8479166030884,-15.25,-23.594167,-19.803553338,-19.919444499999997,-40.582350000000005,-16.418662850000008,-23.44551405,1,1,819.8499999999999,5.954583740234352,156.14999999999995,Inga,1,1,0,0,0,0
Inga_huberi,39,3128.9,1871.3,2441.3333333333335,2381,448.2,116.9,218.58974358974356,188,26.54291706085203,23.555834197998006,25.462713779547272,25.654167175293,5.2,-10.323611,-0.35089441025641027,1.05,-55.059354,4.6894643,-9.4693032,1,1,1257.6,2.987082862854024,331.29999999999995,Inga,1,1,0,0,0,1
Inga_ingoides,367,2760.8999999999996,1070.7,1742.1634877384197,1625,461.1,122,214.80653950953675,171,27.1737495422363,20.69749946594235,24.574965879767728,25.0750007629395,16.31968,-22.870251,-5.823721934059945,-8.2075,-61.16027,14.6381579,-19.5741947,5,1,1690.1999999999996,6.476250076293951,339.09999999999997,Inga,1,1,0,0,0,0
Inga_lateriflora,81,3005,1614,2201.222222222222,2234,288,116,181.66666666666663,166,27.091667175293,24.4958324432373,26.081430058420448,26.341667175293,8.08333,-16.7261,-1.6571154567901236,-1.1222,-59.74584,7.415833,-12.9,3,1,1391,2.5958347320556996,172,Inga,1,1,0,0,0,0
Inga_laurina,1070,2943.6499999999996,891.9,1725.4214953271028,1541,467.64999999999986,118,232.7495327102804,195,26.68145790100095,18.916250324249265,23.638956390808676,24.0708341598511,22.451052,-31.636919,-4.382547128411215,-9.224722,-57.6405555,19.466779,-23.284430049999997,7,1,2051.7499999999995,7.765207576751692,349.64999999999986,Inga,1,1,0,1,0,1
Inga_lentiscifolia,35,1913.6,1521.3,1683.6571428571428,1674,450.4,248.4,349.57142857142856,338,18.90208282470699,13.09708318710329,15.55845225197928,15.2624998092651,-24,-30,-27.124284408571427,-26.880556,-50.155556,-25.18201,-29.3896391,1,1,392.2999999999999,5.804999637603704,202,Inga,1,1,0,0,0,0
Inga_longiflora,30,3047.95,2007.85,2486.3333333333335,2361.5,467.8999999999993,126.2,203.1,181,26.961667346954364,20.76041612625121,25.62263908386231,26.3583335876465,5.51,-11,-0.9155340666666666,-2.362361,-61.035217,5.3776685,-8.007868199999999,2,1,1040.1,6.201251220703153,341.6999999999993,Inga,1,1,0,0,0,0
Inga_macrophylla,222,3419.5499999999997,1404,2379.076576576577,2343.5,435,135.05,250.95945945945945,225,26.9674995422363,19.406667137146023,24.540127584526132,25.35208320617675,10.222769,-20.33777,-2.440435481981982,-1.373833,-72.38805500000001,7.14025,-15.672232949999998,4,1,2015.5499999999995,7.560832405090277,299.95,Inga,1,1,0,0,0,0
Inga_mortoniana,86,3763.5,2301.25,3165.720930232558,3320.5,834.5,323.75,543.953488372093,524,26.1166667938232,17.095833778381376,21.56812022453131,21.3604164123535,10.947574,8,10.2105635,10.29861,-84.655,10.86277775,9.33333075,1,1,1462.25,9.020833015441823,510.75,Inga,1,1,0,0,0,1
Inga_nobilis,1122,3722.300000000001,1350.2,2401.9180035650625,2306.5,542.6500000000003,136.05,265.5071301247772,229,27.120624160766596,18.726250362396215,24.26909908806364,25.220832824707,19.3333,-23.58333,-1.0151424889483078,-0.87155,-72.888845,16.8584085,-15.91416035,8,1,2372.1000000000013,8.394373798370381,406.6000000000003,Inga,1,1,0,0,0,1
Inga_obidensis,39,2583.7000000000003,1699.8,2191.2820512820513,2183,249.4,131.3,166.05128205128204,156,26.909166336059588,23.117499923706088,25.936645312186997,26.4249992370605,5.33444,-12.53333,-2.955131179487179,-2.883333,-59.930278,3.6218346000000015,-9.4013332,2,1,883.9000000000003,3.7916664123535,118.1,Inga,1,1,0,0,0,0
Inga_oerstediana,817,3620.7999999999993,894.4000000000001,2189.2790697674413,2145,767.5999999999998,188,397.40391676866585,350,26.41500015258786,16.0033340454102,21.788234381518137,21.7749996185303,21.230611,-19.527778,7.842476226438189,9.275,-82.89166,18.278659999999977,-4.6855720000000005,7,1,2726.399999999999,10.411666107177664,579.5999999999998,Inga,1,1,0,0,0,0
Inga_panurensis,30,3429.8,2042.95,2568.2,2317.5,223.75,126.25,169.76666666666668,162,26.76874980926512,25.516250705719013,26.18027782440186,26.189583778381348,1.519327,-9.233333,-2.9483235666666663,-2.4183335,-64.14291650000001,0.7750124499999977,-9.1317219,1,1,1386.8500000000004,1.252499103546107,97.5,Inga,1,1,0,0,0,0
Inga_paraensis,98,2946.6,1888.95,2341.795918367347,2319.5,262.9,122,175.35714285714286,158.5,26.71166658401488,24.371249771118183,25.923129237428,26.16874980926515,6.73,-11,-1.7179851193877549,-2.09875,-59.7222225,5.021660999999999,-9.2738607,3,1,1057.65,2.340416812896695,140.89999999999998,Inga,1,1,0,0,0,0
Inga_paterno,144,3558.5499999999997,1153.3,2173.916666666667,2141,634.25,184.75,343.5763888888889,291.5,26.29458360671998,18.52416658401488,23.426967508263058,24.0999994277954,20.858333,8.68,16.337928024305555,17.2114755,-94.7919425,20.074625,9.668695,5,1,2405.25,7.770417022705097,449.5,Inga,1,1,0,0,0,1
Inga_pezizifera,333,3662.999999999999,1806.6,2725.8888888888887,2680,543.9999999999999,137.2,297.98498498498486,266,27.2916660308838,20.295832824707,24.81104855064873,25.7333335876465,11.9,-16.781944,3.465131306306306,5.45,-74.65,10.060888199999992,-9.797999999999998,4,1,1856.3999999999992,6.995833206176801,406.7999999999999,Inga,1,1,0,0,0,1
Inga_pilosula,258,3247.6499999999987,1471.55,2436.4341085271326,2429,316.0499999999994,128,196.03875968992247,187,27.15312471389773,24.42833261489868,25.93766145188679,26.15416622161865,10.72,-17.78333,-2.7975420426356585,-1.165708,-64.191665,6.3343875,-14.64498535,3,1,1776.0999999999988,2.724792098999046,188.0499999999994,Inga,1,1,0,0,0,0
Inga_punctata,1671,3601,1208,2320.456014362657,2242,633,156,325.03530819868354,287,27.02291679382325,18.1708335876465,23.485106201103388,24.283332824707,22.871,-18.10833,7.428845948833037,9.24444,-82.833333,19.5380225,-12.6141635,7,1,2393,8.85208320617675,477,Inga,1,1,0,0,0,1
Inga_rubiginosa,103,2956.2,1478.3,2247.9417475728155,2276,401.5999999999999,133.1,214.9611650485437,189,26.7600006103516,22.138333702087383,25.378843020466924,25.8624992370605,8.666667,-16.559722,-0.5485603009708737,-0.833334,-53.41397,8.033333,-10.8963056,4,1,1477.9,4.621666908264217,268.4999999999999,Inga,1,1,0,0,0,0
Inga_sertulifera,296,4235.25,1650.25,2686.415540540541,2587.5,451.75,135.75,259.5304054054054,233,26.895833015441877,21.856250286102274,25.225478552483224,25.6395835876465,12.258611,-16.08333,1.119672570945946,2.7918054999999997,-72.296665,10.6808325,-11.858529,5,1,2585,5.039582729339603,316,Inga,1,1,0,0,0,0
Inga_sessilis,280,2114.65,1273.6,1604.3321428571428,1544,389,168.9,279.5678571428572,278,22.27583293914797,14.7677087783813,18.054449415206907,17.66041660308835,-9.110833,-30,-23.589131005,-23.54970485,-46.7311664,-20.00847405,-28.290449250000002,3,1,841.0500000000002,7.508124160766672,220.1,Inga,1,1,0,0,0,0
Inga_spectabilis,421,5679,886,2791.225653206651,2678,488,174,309.7102137767221,295,27.9333324432373,18.5750007629395,24.551613227771742,25.3374996185303,17.3081,-13.58333,4.016994750593824,5.975921,-76.46666,10.71667,-9.51666,5,1,4793,9.358331680297802,314,Inga,1,1,0,0,0,1
Inga_splendens,139,3101,1623.7,2258.820143884892,2204,395.5,130.9,204.95683453237407,184,26.927915954589803,23.84333305358885,25.72314148498096,25.9500007629395,8.266667,-13.616389,-0.5366577697841729,1.515833,-61.43333,7.667999999999999,-12.568327,2,1,1477.3,3.084582901000953,264.6,Inga,1,1,0,0,0,0
Inga_stipularis,193,3205.3999999999996,1832.8,2532.0103626943005,2479,385.39999999999986,128.6,212.45077720207252,191,27.00833320617672,23.7825004577637,25.921545710588365,26.2374992370605,8.1667,-17.033333,-0.39787907253886,-0.616667,-59.13,5.314581199999999,-9.6663766,4,1,1372.5999999999997,3.225832748413019,256.79999999999984,Inga,1,1,0,0,0,1
Inga_thibaudiana,1316,3750.5,1242.75,2395.913373860183,2369.5,435.5,128,246.35638297872333,218,27.5812497138977,21.515625,24.957795092400083,25.2250003814697,17.051389,-22.5,-1.390500757218844,-0.54166,-70.09392,10.685067750000002,-15.5,7,1,2507.75,6.0656247138977015,307.5,Inga,1,1,0,0,0,0
Inga_umbellifera,484,3693.2,1428.8,2541.3285123966944,2533,461.0999999999998,137.15,271.50826446280996,256,27.29270849227907,20.179374599456803,24.77905478556294,25.3500003814697,10.955326,-18.11666,0.17378380247933842,2.0409165,-73.28875,9.655579099999994,-14.95516645,4,1,2264.3999999999996,7.113333892822265,323.9499999999998,Inga,1,1,0,0,0,1
Inga_uraguensis,79,1752,1015.8,1349.0632911392406,1381,252.3,108.8,174.18987341772151,168,22.34625072479252,18.10416698455812,20.443459957460817,20.7583332061768,-23.11666,-33.065628,-28.38186048101266,-28.124192,-58.16,-25.306,-32.2765579,4,7,736.2,4.242083740234399,143.5,Inga,1,1,0,0,0,0
Inga_velutina,90,4211.85,1237.9499999999998,2602.1222222222223,2552.5,488.55,149,283.46666666666664,245,26.71333303451539,18.204374980926488,23.72499997880724,24.875,7.666667,-16.7261,-2.6350101666666665,-1.902639,-75.82597200000001,7.188572949999999,-13.10999985,3,1,2973.9000000000005,8.508958053588902,339.55,Inga,1,1,0,0,0,0
Inga_vera,2640,2992.249999999998,904,1702.3708333333327,1552,473.09999999999945,134,264.7712121212122,242,27.412708663940407,18.4333324432373,23.67446024417877,24.2000007629395,26.265216,-30.553333,9.410858688863636,15.947778,-88.58574999999999,21.29114025,-22.55920365,7,1,2088.249999999998,8.979376220703106,339.09999999999945,Inga,1,1,0,0,0,1
Inga_vulpina,65,1976.9999999999995,1203.4,1502.784615384615,1496,313.4,139.6,221.15384615384613,216,21.75166740417478,16.676667022705097,18.775705102773824,18.625,-10.094019,-29.366944,-21.018771684615384,-20.293333,-43.691278,-17.1066664,-23.988000199999995,3,1,773.5999999999995,5.075000381469682,173.79999999999998,Inga,1,1,0,0,0,0
