species,n,precip_maxquant,precip_minquant,precip_mean,precip_median,nitro_maxquant,nitro_minquant,nitro_mean,nitro_median,temp_maxquant,temp_minquant,temp_mean,temp_median,max_lat,min_lat,mean_lat,median_lat,median_long,quant95,quant005,num_biome,biome,precip_range,temp_range,nitro_range,genus,fixer,woody,annual,uses_num_uses,Domatia,EFN
Chamaecrista_pumila,38,2327.8999999999996,550.65,1295.8947368421052,1085.5,322.74999999999994,88.4,164.68421052631578,129,27.68604106903077,20.38958330154423,25.607456106888623,26.564583778381348,33.500837,-8.245131,16.134383763157896,20.7641165,74.82737,24.05597615,-8.02237905,4,1,1777.2499999999995,7.29645776748654,234.34999999999994,Chamaecrista,1,1,0,3,0,0
Chamaecrista_ramosa,960,2363,738.85,1436.43125,1412,291.04999999999995,109,172.9916666666666,159,26.90874948501584,17.88708410263066,23.09354600509008,23.875,9.8333,-25.551667,-11.9350824359375,-13.02129985,-43.718610999999996,4.72249999999998,-21.742702149999996,5,7,1624.15,9.02166538238518,182.04999999999995,Chamaecrista,1,1,0,0,0,0
Chamaecrista_repens,265,1730.8,527.4,1150.8603773584905,1192,246.79999999999998,88.4,158.24528301886795,153,25.82416687011722,18.69666671752934,21.966289318732496,21.404167175293,-4.068056,-31.91,-18.181333567169812,-14.719167,-45.2,-7.202222200000001,-30.899666,7,7,1203.4,7.127500152587881,158.39999999999998,Chamaecrista,1,0,0,0,0,0
Chamaecrista_rotundifolia,1966,1990.5,726.5,1290.741098677518,1244,298.75,45,152.9053916581894,133,27.282291412353498,18.851041793823228,23.805058890659957,24.7708330154419,29.064573,-33.65,-9.767884653153612,-14.2948015,-35.9706815,20.33495,-26.92084075,11,7,1264,8.43124961853027,253.75,Chamaecrista,1,0,0,0,0,0
Chamaecrista_serpens,468,1982.4999999999989,484.4,1074.5235042735046,993,288.65,92,170.05982905982904,158,27.736874866485604,16.751041030883798,22.994168390575638,23.716667175293,34.452756,-31.887648,4.026449039529917,6.9384345,-72.1325885,30.478215,-25.302,10,7,1498.099999999999,10.985833835601806,196.64999999999998,Chamaecrista,1,0,0,0,0,1
Chamaecrista_stricta,91,1697.5,559.5,977.6593406593407,888,294.5,77.5,162.52747252747253,156,22.947916984558148,15.625,18.977289493267357,18.8166675567627,-0.6,-33.625,-20.833691142857145,-24.375,30.375,-2.2083335,-30.5,4,7,1138,7.322916984558148,217,Chamaecrista,1,0,0,0,0,0
Chamaecrista_viscosa,233,2874.7999999999997,958,1855.9699570815453,1682,332.7999999999997,115,194.39914163090125,178,27.4750003814697,21.258332824707,24.688286875450558,25.1333332061768,25.0423,-26,-1.3735297167381995,2.25,-62.46666,22.4668888,-22.939999999999998,5,1,1916.7999999999997,6.216667556762701,217.79999999999973,Chamaecrista,1,0.489361702,0.130434783,0,0,0
Chamaecrista_xinguensis,25,2220.6,1378.6,1868.16,1934,218.9999999999999,138.2,162.68,150,26.33249969482424,24.6458335876465,25.472666702270512,25.7124996185303,-0.955278,-14.76,-3.9322726,-3.249444,-52.397778,-2.5606668,-6.7632024,1,1,842,1.6866661071777393,80.7999999999999,Chamaecrista,1,0.489361702,0.130434783,0,0,0
Chesneya_cuneata,66,605.5,103.25,212.16666666666669,142,342.5,152.5,241.22727272727272,220.5,10.43437480926515,-4.4520832300186175,3.9784090744726592,4.60624980926514,36.63,32.05,35.08670171212121,34.555,76.3026775,36.58,33.9325,1,10,502.25,14.886458039283767,190,Chesneya,0,0,0,0,0,0
Chloroleucon_dumosum,81,1395,609,901.7777777777778,854,213,92,139.98765432098764,132,26.345832824707,20.5083332061768,23.55108018569004,23.8666667938232,-3.847306,-22.530833,-9.871060987654321,-8.539056,-39.535,-4.766667,-16.25,4,13,786,5.837499618530199,121,Chloroleucon,1,1,0,0,0,1
Chloroleucon_foliolosum,200,1421.8499999999992,493.95,829.37,739,186.19999999999993,86.85,133.665,129,26.30687513351436,20.65770874023435,23.67645830154419,23.61666679382325,2.67e-4,-23.37,-10.967315323,-9.667639000000001,-39.630139,-6.567458350000004,-21.548027549999997,5,13,927.8999999999992,5.649166393280009,99.34999999999994,Chloroleucon,1,1,0,0,0,1
Chloroleucon_mangense,1056,1826,436.75,1152.9138257575755,1159,462,119.75,230.8901515151515,206,28.1124992370605,21.590624332427975,25.884844493685346,26.068749427795453,29.3389187,-20.451111,14.475621469602272,12.9332805,-85.94834700000001,25.44275775,3.08099425,6,2,1389.25,6.521874904632526,342.25,Chloroleucon,1,1,0,0,0,0
Chorizema_aciculare,400,844.049999999999,336,498.2625,453.5,184.0999999999999,52.95,101.65000000000002,95,19.221874523162807,14.990833377838115,16.48774998664856,16.28541660308835,-28.6,-35.02,-33.1091767525,-33.498353,117.9447225,-30.10047405,-34.6840378,1,12,508.04999999999905,4.231041145324692,131.14999999999992,Chorizema,1,1,0,0,0,0
Chorizema_cordatum,148,1148.95,556.7,865.2635135135135,906.5,241,100.35,163.77027027027026,164.5,19.56374902725222,14.77333331108094,16.56041675000577,16.14374923706055,-30.064167,-35.044444,-32.92499325,-33.131667,116.0166835,-30.14637605,-34.82101145,1,12,592.25,4.790415716171282,140.65,Chorizema,1,1,0,0,0,0
Chorizema_cytisoides,37,692.3999999999999,419.59999999999997,522.1351351351351,498,233.59999999999994,75.6,117.08108108108108,98,16.13583259582516,13.20583362579348,15.20090090261923,15.4041662216187,-33.8,-34.85,-34.42272351351352,-34.434722,118.163333,-33.9284442,-34.7696112,1,12,272.7999999999999,2.929998970031681,157.99999999999994,Chorizema,1,1,0,0,0,0
Chorizema_diversifolium,80,1197.1000000000001,600.35,930.475,939.5,275.5,119.60000000000001,184.9375,177.5,17.23020772933961,14.171458196640055,15.647604143619533,15.425000190734849,-33.025,-35.017939,-34.317532375,-34.415859499999996,116.0375,-33.54945634999999,-34.985915999999996,1,12,596.7500000000001,3.058749532699556,155.89999999999998,Chorizema,1,1,0,0,0,0
Chorizema_parviflorum,540,1501.1,658.95,1051.325925925926,1022.5,293.0999999999999,108,190.84259259259258,190,21.45250072479252,16.631666564941444,18.631381160241585,18.318749427795403,-16.233333,-36.67,-29.306061927777776,-29.9340525,151.3588245,-19.1159769,-34.11549814999999,4,4,842.1499999999999,4.820834159851078,185.0999999999999,Chorizema,1,1,0,0,0,0
Chorizema_reticulatum,90,1033.9499999999998,479.25,820.9,852.5,304,90.9,178.8,170.5,17.135416603088373,14.376041650772056,15.527222198910183,15.3541669845581,-31.18,-35.049722,-34.55082102222222,-34.841775,117.6868505,-33.5831394,-34.9828891,1,12,554.6999999999998,2.7593749523163176,213.1,Chorizema,1,1,0,0,0,0
Christia_obcordata,73,2567.199999999999,957.8,1705.5068493150684,1674,386.99999999999966,113.2,219.3150684931507,178,27.260000228881836,18.5083335876465,24.110330986650023,24.75,25.52,-10.043889,9.833340821917808,14.194944,110.35,24.289248399999998,-9.0686376,3,1,1609.399999999999,8.751666641235335,273.79999999999967,Christia,1,0,0,0,0,0
Cicer_arietinum,5391,1384,217,739.8540159525128,705,284,77,167.201632350213,161,26.85624980926515,9.55000019073486,16.9213341689136,15.0124998092651,61.826566,-35.166667,33.23170876785383,36.816667,36.833333,47.831996000000004,8.868333499999999,13,12,1167,17.30624961853029,207,Cicer,1,0,1,6,0,0
Cicer_echinospermum,35,791.8999999999999,407.7,574.2571428571429,536,233.69999999999993,154,193.2,190,17.7962493896484,11.816250324249248,15.454999950953887,16.0416660308838,38.97,36.849998,37.633285914285715,37.66667,39.16667,38.9096314,36.85,2,12,384.1999999999999,5.97999906539915,79.69999999999993,Cicer,1,0,1,1,0,0
Cicer_pinnatifidum,46,752.75,308.75,588.8913043478261,598,264.5,120.25,186.52173913043478,177.5,17.073958396911603,10.2666666507721,13.486865893654208,13.206250190734849,39.6646,33.415556,36.83573902173913,37.535,37.7629855,39.4242525,33.637525,2,12,444,6.807291746139503,144.25,Cicer,1,0,1,1,0,0
Cicer_reticulatum,26,800,493.5,641.4615384615385,664.5,253,171.75,204.96153846153845,200.5,17.441667079925576,11.9979166984558,15.281891052539542,15.2749996185303,38.333333,37.28333,37.61557153846154,37.541664999999995,40.65,38.15417525,37.306614499999995,3,4,306.5,5.443750381469776,81.25,Cicer,1,0,1,0,0,0
Cladrastis_wilsonii,30,1657.9499999999998,646.9000000000001,1279.1333333333334,1367,266.15,129.25,206.2,199,18.086666488647456,9.06770839691162,15.44333327611288,16.20625019073485,35.58,23.45,28.391711133333335,28.05,109.715,34.125,24.611,3,1,1011.0499999999997,9.018958091735836,136.89999999999998,Cladrastis,0,1,0,0,0,0
Clathrotropis_macrocarpa,291,3196.5,2115,2760.5429553264603,2765,248,143,192.7594501718213,190,27.068750381469698,24.59166622161865,26.11313003199207,26.2333335876465,6.511667,-6.628139,0.2722815618556702,-0.14,-70.895278,5.1830549999999995,-3.12333,2,1,1081.5,2.4770841598510493,105,Clathrotropis,1,1,0,0,0,0
Clathrotropis_nitida,93,3390.3999999999996,2273.2,2810.4086021505377,2845,274.9999999999998,133.60000000000002,196.91397849462368,193,26.951666259765663,25.61833343505858,26.312275937808458,26.4125003814697,6.013056,-8.560039,-0.6493198817204301,-0.823889,-67.05,3.023999999999994,-3.5792399999999995,2,1,1117.1999999999998,1.3333328247070817,141.39999999999975,Clathrotropis,1,1,0,0,0,0
Clitoria_amazonum,73,2877.9999999999964,1691.8,2238.4383561643835,2211,263.59999999999997,122.79999999999998,176.35616438356163,164,27.06083335876462,24.489167022705082,26.013983870205813,26.1666660308838,0.86666,-11.8825,-6.20740995890411,-6.681944,-61.29,-0.44333320000000015,-11.2450454,2,1,1186.1999999999964,2.571666336059536,140.79999999999998,Clitoria,1,1,0,1,0,0
Clitoria_arborea,113,3143,1196.8,2159.6017699115046,2079,410.59999999999997,132.6,228.1592920353982,199,26.693333816528337,21.42083320617672,24.5474557623399,25.2875003814697,9.8333,-17.078056,-5.0757498053097345,-4.3,-71.5,2.411265599999983,-12.516663999999999,5,1,1946.2,5.272500610351617,278,Clitoria,1,1,0,2,0,0
Clitoria_australis,119,1724.0999999999997,867.4000000000001,1372.579831932773,1403,202.29999999999998,55,125.77310924369748,124,27.582084083557167,26.1120826721191,26.99355739304999,27.0124988555908,-11.230572,-17.35583,-13.033491798319329,-12.55,131.902159,-11.354566,-15.660787599999999,1,7,856.6999999999996,1.4700014114380657,147.29999999999998,Clitoria,1,1,0,0,0,0
Clitoria_fairchildiana,177,2549.5999999999995,993.4,1612.3898305084745,1506,336.79999999999995,109,187,171,26.880833435058598,19.5099994659424,23.669562156591034,24.125,5.565843,-30.149502,-12.726529276836159,-11.898611,-45.659513,2.5999999999999943,-23.4956514,7,1,1556.1999999999994,7.370833969116198,227.79999999999995,Clitoria,1,1,0,1,0,0
Clitoria_falcata,422,2879.6499999999996,1109.1000000000001,1873.303317535545,1775,442.95,121,233.64218009478674,206,27.16624937057496,18.41916608810426,23.937282761126333,24.8645830154419,22.858,-30.226667,-0.8020554478672974,2.53611,-57.583889,19.73760365,-23.38537365,8,1,1770.5499999999995,8.747083282470701,321.95,Clitoria,1,0,0,4,0,0
Clitoria_guianensis,453,2721.6,1035,1702.037527593819,1540,284.79999999999995,115.6,178.6909492273731,165,27.611666488647458,18.98333320617672,23.32108165202025,23.279167175293,22.237153,-24.254964,-7.819572614569537,-14.106944,-48.63,17.043262,-20.5110002,8,7,1686.6,8.628333282470738,169.19999999999996,Clitoria,1,1,0,2,0,0
Clitoria_javitensis,238,3633.9999999999995,1824.2,2799.621848739496,2722,423.44999999999993,143.4,256,228.5,27.5464584350586,23.90395803451535,25.974299727367754,26.197916030883803,11.32,-13.392222,3.7432557521008403,4.0619445,-74.42404,9.3082778,-5.161829999999998,4,1,1809.7999999999995,3.6425004005432484,280.04999999999995,Clitoria,1,1,0,2,0,0
Clitoria_laurifolia,181,3421,888,1895.8232044198896,1712,420,120,237.05524861878453,212,26.8791675567627,19.8291664123535,24.26061234026324,24.6083335876465,22.131,-23.461111,-6.179145005524862,-7.3638,-37.253056,18.454825,-19.580278,7,1,2533,7.0500011444091975,300,Clitoria,1,1,0,4,0,0
Clitoria_mariana,2193,1543,876,1242.4099407204744,1249,621.2000000000016,82,205.12539899680795,133,20.65999984741208,12.93999996185304,16.153524482081703,15.75,42.606499,16.922,34.00290799635203,34.515754,-84.705276,37.602846400000004,29.2472302,9,4,667,7.719999885559041,539.2000000000016,Clitoria,1,1,0,2,0,0
Clitoria_sagotii,52,3395.55,1986.15,2612.75,2658,397.69999999999993,153,231.8076923076923,206.5,27.62666654586794,24.272708606719952,26.12051277894241,26.229166030883803,7.25,-3.03514,3.7899583653846154,3.907222,-58.741665,6.380001499999999,1.6658315,3,1,1409.4,3.353957939147989,244.69999999999993,Clitoria,1,1,0,0,0,0
Clitoria_ternatea,2285,3039.7999999999997,567.2,1500.645951859956,1296,332,62,174.90722100656447,156,28.12833251953128,21.700833129882838,25.471132362332334,26.0833339691162,32.153416,-27.787556,6.380478875229758,10.643403,84.219426,24.397153799999973,-20.4766962,9,1,2472.5999999999995,6.4274993896484425,270,Clitoria,1,0,0,8,0,0
Codariocalyx_gyroides,159,3408.2,1110.9,1983.7358490566037,1901,560.8999999999999,144.70000000000002,285.1194968553459,239,26.983750343322733,15.57708349227909,21.344785135497087,21.7416667938232,28.72,-9.583333,10.519767836477987,13.6411,106.86,27.551666700000002,-8.01,7,1,2297.2999999999997,11.406666851043642,416.1999999999998,Codariocalyx,1,1,0,2,0,0
Codariocalyx_motorius,193,3002.9999999999995,1002.2,1696.6062176165804,1538,766.1999999999991,133.6,293.8808290155442,219,26.5866661071777,13.504166412353499,20.627590611190996,21.0833339691162,33.71,-8.816667,19.80328738341969,22.9875,101.75,28.33654,-6.9800002,7,1,2000.7999999999995,13.0824996948242,632.5999999999991,Codariocalyx,1,1,0,2,0,0
Cojoba_arborea,715,3444.199999999999,1041.1,1951.7762237762238,1776,598.5999999999999,174.7,329.7230769230769,292,26.27458362579344,16.68374977111815,22.796888095348862,23.7000007629395,27.024691,-21.259722,14.460250356643357,16.965833,-90.924167,22.2163331,-13.768999999999998,6,1,2403.099999999999,9.590833854675289,423.8999999999999,Cojoba,1,1,0,1,0,0
Collaea_speciosa,345,2019.6,751.2,1449.3652173913044,1486,496.00000000000006,159.2,284.8666666666667,271,21.97083358764646,11.3958330154419,16.9573309013809,17.1333332061768,-9.1839,-28.034722,-19.992092862028986,-21.341389,-49.5,-12.5,-26.160389,6,1,1268.3999999999999,10.57500057220456,336.80000000000007,Collaea,1,1,0,0,0,0
Cologania_angustifolia,647,991.6999999999999,391.5,622.6321483771251,586,299.69999999999993,111.30000000000001,193.54714064914995,188,18.116666793823214,8.151249885559084,13.584260688130232,13.9250001907349,35.839979,16.254221,27.322314261205566,28.860023,-105.561111,34.5226167,18.8580553,6,3,600.1999999999999,9.96541690826413,188.39999999999992,Cologania,1,0,0,0,0,0
Cologania_broussonetii,770,1673.999999999999,463.5,960.8558441558439,900,510.54999999999995,156,274.1467532467533,241,21.72708292007446,12.445625305175781,16.423739170718505,16.0145835876465,29.80985,-32.346022,9.942522455714284,18.55514,-97.93736000000001,25.214388899999996,-30.8656249,7,3,1210.499999999999,9.281457614898677,354.54999999999995,Cologania,1,0,0,0,0,0
Colutea_arborescens,7184,1125,407,730.5375835189308,709,393,130,228.6166481069042,208,15.408332824707,7.98750019073486,11.20706140986314,10.8000001907349,58.388702,-37.47,45.15797846696827,44.740556,5.020899,51.874971949999996,38.35062645,6,4,718,7.4208326339721395,263,Colutea,1,1,0,1,0,0
Colutea_cilicica,174,943.15,375,638.5747126436781,602.5,328.44999999999993,124.65,236.4022988505747,242,14.131875228881825,8.294583559036258,11.023850588962945,10.87916660308835,45.361091,32.528863,41.81218473563219,44.409323,35.729301500000005,44.85076655,33.29356325,4,4,568.15,5.837291669845566,203.79999999999993,Colutea,1,1,0,0,0,0
Colutea_orientalis,71,800.5,425,549.7887323943662,517,353,203.5,280.5492957746479,285,12.3854169845581,6.44166660308838,9.558568101533702,9.79583358764648,49.333144,41.2283,42.75668338028169,42.388314,46.912368,46.5292285,41.437679,4,4,375.5,5.94375038146972,149.5,Colutea,1,1,0,3,0,0
Conzattia_multiflora,237,1147.3999999999999,485.4,813.0506329113924,799,336.59999999999997,134,206.0759493670886,189,25.319999313354458,17.383332824707,21.796483784285275,22.2458324432373,28.067,16.30139,19.091078947257383,18.441083,-98.953719,23.6606566,17.356664000000002,4,2,661.9999999999999,7.936666488647457,202.59999999999997,Conzattia,0,0.988764045,0,0,0,0
Copaifera_baumiana,38,1313.15,780.6500000000001,1005.1315789473684,959,110,51.849999999999994,73.3157894736842,70,22.386667442321777,19.057500076293948,20.57971497585899,20.658333778381348,-9.39,-16.950111,-14.032063236842106,-14.5419305,20.495,-11.427,-15.740794000000001,3,7,532.5,3.3291673660278285,58.150000000000006,Copaifera,1,1,0,1,0,0
Copaifera_duckei,64,2686.7999999999984,652.35,1427.328125,1374,274,113.3,162.484375,146,26.771042156219504,21.48666620254518,24.487304836511612,24.6145839691162,-1.072778,-14.6333,-6.753548515625,-6.067679,-39.6629585,-1.1339997499999999,-13.246763650000002,5,1,2034.4499999999985,5.284375953674324,160.7,Copaifera,0,1,0,0,0,0
Copaifera_langsdorffii,1167,1769.2000000000007,805.3,1354.9580119965726,1392,253.10000000000014,112,165.36246786632393,157,25.7625007629395,18.58583393096924,22.01148241283348,21.875,-1.356944,-26.08333,-17.628989971122536,-18.583889,-47.85,-7.489189099999999,-24.7107499,6,7,963.9000000000008,7.176666831970259,141.10000000000014,Copaifera,0,1,0,0,0,0
Copaifera_lucens,47,1905.8999999999994,743.6,1285.595744680851,1207,319.2999999999999,120.9,220.68085106382978,219,24.74833278656006,18.40166606903076,22.956914698823955,23.533332824707,-7.528703,-22.538611,-16.375783021276597,-15.55,-39.55,-9.5186534,-22.468139100000002,3,1,1162.2999999999993,6.346666717529299,198.3999999999999,Copaifera,0,1,0,0,0,0
Copaifera_multijuga,65,2478.2,1748.4,2153.6923076923076,2232,204.60000000000002,114,149.84615384615384,145,27.0083332061768,24.93333358764646,26.146923035841727,26.2374992370605,-1.115036,-12.333333,-7.046731123076923,-8.3167,-62,-2.602666600000001,-10.8482506,1,1,729.7999999999997,2.0749996185303416,90.60000000000002,Copaifera,0,1,0,1,0,0
Copaifera_trapezifolia,97,2224.1999999999994,1125.6,1519.4536082474228,1497,369.59999999999997,133.60000000000002,263.2061855670103,268,23.84083328247066,16.94666709899902,20.027878033746145,19.7041664123535,-5,-27.721057,-22.390400974226804,-23.366667,-45.526667,-13.964666400000043,-27.1281414,3,1,1098.5999999999995,6.89416618347164,235.99999999999994,Copaifera,0,1,0,0,0,0
Coronilla_coronata,1216,1341.25,561.75,859.234375,818,503.5,187,296.1965460526315,271.5,11.8083333969116,6.37916660308838,8.759950656884987,8.731250286102295,52.175709,37.118,47.95861017763158,48.001945,9.87,51.3254035,44.051514999999995,5,4,779.5,5.42916679382322,316.5,Coronilla,1,0,0,3,0,0
Coronilla_juncea,3581,743,309,474.8821558223967,403,252,106,162.34599273945844,155,17.341667175293,12.7124996185303,15.136298059784677,15.1541662216187,47.309002,31.01528,39.577300652024576,39.11,-0.61,43.531526,36.834274,5,12,434,4.629167556762701,146,Coronilla,1,1,0,0,0,0
Coronilla_minima,13649,1130,366,713.1392776027511,728,395,115,222.1146604146827,201,16.283332824707,7.75,11.679501857964777,11.4416666030884,49.61741,31.218889,43.090374825767455,43.74891,2.11548,48.051655999999994,38.51,4,12,764,8.533332824707,280,Coronilla,1,1,0,0,0,0
Coronilla_repanda,223,931.2999999999996,333,570.0134529147983,540,231.5999999999999,113,166.25560538116594,163,19.918750190734876,12.10166702270504,16.700747395844736,16.875,43.133333,29.7667,36.99148190179372,37.336576,-6.468141,40.48198,31.57,4,12,598.2999999999996,7.817083168029836,118.59999999999991,Coronilla,1,0,1,0,0,0
Coronilla_scorpioides,7231,986.5,360,614.4981330383068,572,289,107,178.35251002627572,167,17.7979164123535,10.0229163169861,13.542003179763697,13.2791662216187,49.367,29.5661,40.823568828446966,40.77,0.73,44.742176,33.087127,5,12,626.5,7.7750000953674014,182,Coronilla,1,0,1,4,0,0
Coronilla_vaginalis,1455,1659,720.7,1252.2171821305838,1308,656.8999999999999,237,480.7429553264603,498,9.268333339691164,1.4408333301544203,6.162107666115888,6.54583311080933,54.072182,-34.955948,46.84166784329897,46.83741,8.00717,50.3985531,44.733536,3,5,938.3,7.8275000095367435,419.89999999999986,Coronilla,1,1,0,0,0,0
Coronilla_valentina,2961,943,398,687.1779804120227,694,311,126,200.23741979061128,190,16.3083343505859,9.77083301544189,13.210773386531729,13.4333333969116,53.980401,28.0685341,41.96168765764944,42.6388715,2.1416,44.29671,37.2233,3,12,545,6.537501335144009,185,Coronilla,1,1,0,0,0,0
Coursetia_caribaea,1044,1913.6499999999992,350,1012.5325670498083,969.5,461.6999999999998,115,226.68869731800763,197.5,27.2083339691162,16.16541700363162,23.18217990453216,24.22083282470705,32.620014,-18.42027,17.878561639559386,18.50183735,-96.3869445,30.79048344999999,1.05942765,7,2,1563.6499999999992,11.04291696548458,346.6999999999998,Coursetia,1,1,0,0,0,0
Coursetia_ferruginea,141,3146,977,1850.1560283687945,1636,373,113,240.84397163120565,245,27.7916660308838,23.9916667938232,26.338356964977077,26.716667175293,11.363628,-2.541806,7.505951716312057,8.635176,-74.16766,10.85,2.7775,5,1,2169,3.7999992370606,260,Coursetia,1,1,0,0,0,0
Craibia_brevicaudata,114,1693.7499999999998,595.5,1049.342105263158,1012,303.09999999999997,78.95,171.60526315789474,155,25.943333244323725,15.770833539962766,21.26630119691815,21.350000381469748,6.916667,-25.281111,-7.127685245614035,-5.355,37.0916835,0.316674,-19.00840755,4,7,1098.2499999999998,10.172499704360959,224.14999999999998,Craibia,1,1,0,0,0,0
Cratylia_argentea,262,2041.5999999999997,981.4499999999999,1520.0610687022902,1533.5,219.5999999999999,103.05,152.3625954198473,144.5,26.502915668487585,21.90249977111815,24.723346076848852,24.9916667938232,-1.261667,-22.870251,-11.50416568778626,-13.097639000000001,-49.975139,-3.6152107000000004,-18.15756975,5,7,1060.1499999999996,4.600415897369434,116.54999999999991,Cratylia,1,0.462427746,0.049853372,0,0,0
Crotalaria_acicularis,33,3080.4,981.4000000000001,1932.2121212121212,1712,624.8,123,274.5151515151515,234,27.035832977294916,14.2658332824707,21.744696906118683,22.3708324432373,27.42,-8.5784,15.68219506060606,18.183333,103.97,24.6974206,-7.2099307999999995,2,1,2099,12.769999694824216,501.79999999999995,Crotalaria,1,0,1,1,0,0
Crotalaria_agatiflora,196,1510.25,641.5,1009.545918367347,995.5,437.25,104.75,230.85204081632654,210,21.425000667572025,11.455208063125575,16.5862457192674,16.7041664123535,23.5863,-43.644,-7.981772331632653,-3.185,35.614999999999995,6.9666625,-32.3183145,7,1,868.75,9.96979260444645,332.5,Crotalaria,1,1,0,1,0,0
Crotalaria_alata,262,2079.599999999999,778.3,1224.3854961832062,1098.5,443.24999999999983,54.05,162.36641221374038,100,28.03708372116087,17.095208930969232,24.758460512598052,26.2979164123535,29.3,-21.248437,-3.901806751908397,-14.665284,126.14038500000001,27.549152799999998,-20.88601475,7,7,1301.299999999999,10.941874790191637,389.1999999999998,Crotalaria,1,1,0,4,0,0
Crotalaria_albida,288,3062.8499999999995,932.85,1830.7916666666665,1728.5,789.65,124.7,305.19791666666686,206,25.886874771118144,12.852916717529311,19.991753531826866,20.1104164123535,34.5,-10.021389,21.21196129861111,23.5254165,110.49000000000001,29.087999999999994,-7.7051386,7,1,2129.9999999999995,13.033958053588833,664.9499999999999,Crotalaria,1,0,0,3,0,0
Crotalaria_alexandri,38,1367.3,693.1999999999999,1004.5526315789473,935.5,331.55,64.55,163.05263157894737,139,23.14583292007443,17.412500190734843,19.93618402983012,19.90625,5.9,-19.734277,-6.457387552631579,-4.15,30.816650000000003,4.03583305,-17.6435575,4,7,674.1,5.733332729339587,267,Crotalaria,1,0,1,0,0,0
Crotalaria_anthyllopsis,35,1646.2999999999993,824.2,1108.8,1056,202.99999999999991,74.4,131.25714285714287,130,24.2083332061768,17.25541572570802,20.55166642325265,20.1749992370605,9.6667,-19.719528,-9.744267285714285,-11.766667,29.766667,-1.3999999000000034,-18.756527499999997,3,7,822.0999999999992,6.9529174804687806,128.5999999999999,Crotalaria,1,0,1,0,0,0
Crotalaria_argyraea,43,357.79999999999995,152.1,255.06976744186048,239,82.19999999999999,47,63.325581395348834,64,21.730415916442833,15.940833187103289,19.75387597638507,19.9583339691162,-15.064556,-26.625,-22.11265006976744,-22.125,16.359266,-19.1691667,-24.625,2,13,205.69999999999996,5.7895827293395445,35.19999999999999,Crotalaria,1,0,0,0,0,0
Crotalaria_atrorubens,116,1656.5,322.5,1022.7586206896552,981.5,227.75,34.25,133.7844827586207,116.5,29.22083377838135,20.916667461395225,25.47557472360545,27.2270841598511,16.466667,6.05,10.204395836206897,10.501125,12.2333335,14.716666749999998,6.412500250000001,2,7,1334,8.304166316986127,193.5,Crotalaria,1,0,1,0,0,0
Crotalaria_axillaris,121,1734,590,1128.7851239669421,1074,437,93,201.79338842975204,165,26.4249992370605,15.125,21.527651495184777,22.6958332061768,10.533333,-15.36666,-2.857821909090909,-3.384732,37.15,6.58333,-8.54166,4,1,1144,11.2999992370605,344,Crotalaria,1,1,0,0,0,0
Crotalaria_barkae,122,1236,298.75000000000006,819.1311475409835,828.5,222.4999999999999,51.05,111.0327868852459,98.5,28.341667175293,19.265208244323773,24.406523251142662,24.7541666030884,15.83333,-26.375,-0.056862180327868536,-1.91666,24.125,12.676664999999996,-21.837500000000002,6,7,937.25,9.076458930969228,171.44999999999987,Crotalaria,1,0,1,0,0,0
Crotalaria_bongensis,66,1387,950.25,1107.5454545454545,1094,198,70.5,117.42424242424242,109.5,28.4624996185303,23.203125,26.408964648391265,26.67916679382325,11.63081,-15.6,8.067419090909091,8.906130000000001,2.5546499999999996,10.80842225,4.9541664999999995,2,7,436.75,5.259374618530298,127.5,Crotalaria,1,0,1,0,0,0
Crotalaria_bracteata,26,2184.25,1027.25,1345.7307692307693,1168.5,546.25,133.75,258.5769230769231,196,26.889583587646477,19.251040935516325,23.503525660588192,23.6104164123535,25.7,11.55,18.490996576923077,18.8247915,98.9542835,21.937340250000002,14.19583325,2,1,1157,7.638542652130152,412.5,Crotalaria,1,1,0,1,0,0
Crotalaria_brevidens,111,2166,768,1254.4054054054054,1139,423.5,115.5,235.07207207207207,213,25.4562501907349,15.329166889190649,20.02469971802857,20.1000003814697,20.9439,-25.625,1.4390109639639643,-0.683333,33.36666,18.240862,-9.249722,4,7,1398,10.12708330154425,308,Crotalaria,1,0,1,0,0,0
Crotalaria_breviflora,76,1741.5,1215.75,1481.1447368421052,1502,301,132.25,192.67105263157896,173,22.839582920074474,15.135416507720924,19.571491141068304,19.88333320617675,-13.9,-24.25,-19.67176269473684,-19.471111,-46.719425,-14.63583325,-23.35617325,2,7,525.75,7.704166412353549,168.75,Crotalaria,1,1,0,0,0,0
Crotalaria_brevis,839,1638.2999999999997,666,1109.9368295589986,1070,224.39999999999964,47,108.21096543504171,92,27.8624992370605,18.677500152587847,25.185920724425472,26.7625007629395,-10.190176,-32.006749,-16.809583735399286,-15.423889,135.625527,-12.064690900000027,-28.1991949,5,7,972.2999999999997,9.184999084472654,177.39999999999964,Crotalaria,1,0.375,0.422222222,0,0,0
Crotalaria_burkeana,82,964.8500000000001,475.5,676.7560975609756,649,166.95000000000002,57.300000000000004,106.28048780487805,104,23.11208343505855,16.5156257629395,19.658790786091874,19.5729169845581,-22.625,-28.20401,-25.067944951219513,-24.875,29.8115235,-23.125,-27.375,4,7,489.35000000000014,6.596457672119051,109.65,Crotalaria,1,0,0,0,0,0
